SCAL,NGEN,NBPS,REPL,MTHD,QS,NQS
1X,200,true,R17,wqmc_v3.0,26982828,0.6933607770582794
1X,200,true,R18,wqmc_v3.0,26969502,0.693018347209374
1X,200,true,R19,wqmc_v3.0,27590778,0.7089828862164662
1X,200,true,R1,wqmc_v3.0,26899007,0.6912068814883339
1X,200,true,R20,wqmc_v3.0,27420751,0.7046138092301367
1X,200,true,R2,wqmc_v3.0,27338457,0.7024991520197348
1X,200,true,R3,wqmc_v3.0,26913698,0.6915843868845719
1X,200,true,R4,wqmc_v3.0,27645204,0.7103814369411039
1X,200,true,R5,wqmc_v3.0,27327552,0.7022189330866482
1X,200,true,R6,wqmc_v3.0,27313720,0.7018635008736767
1X,200,true,R7,wqmc_v3.0,27302503,0.7015752646726282
1X,200,true,R8,wqmc_v3.0,27263665,0.7005772689896187
1X,200,true,R9,wqmc_v3.0,27330973,0.7023068403741392
1X,25,500,R10,wqmc_v3.0,2992832,0.6152393873984994
1X,25,500,R11,wqmc_v3.0,3231073,0.6642148216671806
1X,25,500,R12,wqmc_v3.0,3087353,0.6346701613732141
1X,25,500,R13,wqmc_v3.0,3172087,0.6520890122314729
1X,25,500,R14,wqmc_v3.0,3143860,0.6462863603659164
1X,25,500,R15,wqmc_v3.0,3153738,0.6483169904409497
1X,25,500,R16,wqmc_v3.0,3095233,0.6362900606434372
1X,25,500,R17,wqmc_v3.0,3101879,0.6376562853325111
1X,25,500,R18,wqmc_v3.0,3085447,0.6342783430979546
1X,25,500,R19,wqmc_v3.0,3202915,0.6584263541987871
1X,25,500,R1,wqmc_v3.0,3114655,0.6402826600883955
1X,25,500,R20,wqmc_v3.0,3183357,0.6544057971014493
1X,25,500,R2,wqmc_v3.0,3078534,0.6328572309589886
1X,25,500,R3,wqmc_v3.0,3169703,0.6515989310309385
1X,25,500,R4,wqmc_v3.0,3102761,0.637837598931031
1X,25,500,R5,wqmc_v3.0,3092273,0.6356815705622366
1X,25,500,R6,wqmc_v3.0,3251239,0.6683603659163326
1X,25,500,R7,wqmc_v3.0,3082795,0.6337331688765546
1X,25,500,R8,wqmc_v3.0,3094360,0.6361105971836777
1X,25,500,R9,wqmc_v3.0,3141631,0.6458281426662555
1X,500,500,R10,wqmc_v3.0,61646645,0.6336380409086237
1X,500,500,R11,wqmc_v3.0,61195429,0.6290001952924247
1X,500,500,R12,wqmc_v3.0,61637756,0.6335466748895056
1X,500,500,R13,wqmc_v3.0,61630661,0.6334737485866996
1X,500,500,R14,wqmc_v3.0,61702529,0.6342124473224381
1X,500,500,R15,wqmc_v3.0,61246349,0.6295235789906465
1X,500,500,R16,wqmc_v3.0,61047556,0.6274802754651043
1X,500,500,R17,wqmc_v3.0,60894573,0.6259078322540857
1X,500,500,R18,wqmc_v3.0,61553951,0.6326852811183061
1X,500,500,R19,wqmc_v3.0,61656263,0.6337368999897215
1X,500,500,R1,wqmc_v3.0,60910830,0.6260749306197965
1X,500,500,R20,wqmc_v3.0,62026816,0.6375456470346387
1X,500,500,R2,wqmc_v3.0,61281216,0.6298819611470861
1X,500,500,R3,wqmc_v3.0,61291125,0.6299838112858465
1X,500,500,R4,wqmc_v3.0,62085979,0.6381537568095385
1X,500,500,R5,wqmc_v3.0,61533445,0.632474509199301
1X,500,500,R6,wqmc_v3.0,61522757,0.6323646520711276
1X,500,500,R7,wqmc_v3.0,61354450,0.6306347003803063
1X,500,500,R8,wqmc_v3.0,61630158,0.6334685784767191
1X,500,500,R9,wqmc_v3.0,60956609,0.6265454722993113
1X,500,true,R10,wqmc_v3.0,68132985,0.7003082022818378
1X,500,true,R11,wqmc_v3.0,67755581,0.6964290368999897
1X,500,true,R12,wqmc_v3.0,68409123,0.7031465001541782
1X,500,true,R13,wqmc_v3.0,67879693,0.6977047281323877
1X,500,true,R14,wqmc_v3.0,68133083,0.7003092095796074
1X,500,true,R15,wqmc_v3.0,67728262,0.6961482372289033
1X,500,true,R16,wqmc_v3.0,67535711,0.6941690924041526
1X,500,true,R17,wqmc_v3.0,67572495,0.6945471785383904
1X,500,true,R18,wqmc_v3.0,67493702,0.6937373008531196
1X,500,true,R19,wqmc_v3.0,68193984,0.7009351834720937
1X,500,true,R1,wqmc_v3.0,67276030,0.6914999486072566
1X,500,true,R20,wqmc_v3.0,68504747,0.7041293760920958
1X,500,true,R2,wqmc_v3.0,68055191,0.6995085928666872
1X,500,true,R3,wqmc_v3.0,68222030,0.7012234556480625
1X,500,true,R4,wqmc_v3.0,68501134,0.704092239695755
1X,500,true,R5,wqmc_v3.0,68518373,0.7042694315962587
1X,500,true,R6,wqmc_v3.0,68009254,0.6990364271764827
1X,500,true,R7,wqmc_v3.0,67820379,0.6970950662966389
1X,500,true,R8,wqmc_v3.0,68126346,0.7002399629972248
1X,500,true,R9,wqmc_v3.0,67764751,0.6965232911912838
1X,50,500,R10,wqmc_v3.0,6059441,0.6228225922499743
1X,50,500,R11,wqmc_v3.0,6295086,0.6470434782608696
1X,50,500,R12,wqmc_v3.0,6140331,0.6311369102682701
1X,50,500,R13,wqmc_v3.0,6260360,0.6434741494500976
1X,50,500,R14,wqmc_v3.0,6326182,0.6502396957549594
1X,50,500,R15,wqmc_v3.0,6241479,0.6415334566759173
1X,50,500,R16,wqmc_v3.0,6000314,0.6167451947784973
1X,50,500,R17,wqmc_v3.0,6196190,0.6368784047692466
1X,50,500,R18,wqmc_v3.0,6210452,0.6383443313804091
1X,50,500,R19,wqmc_v3.0,6306472,0.6482137938123137
1X,50,500,R1,wqmc_v3.0,6198395,0.6371050467673964
1X,50,500,R20,wqmc_v3.0,6353313,0.6530283687943262
1X,50,500,R2,wqmc_v3.0,6169806,0.6341665124884366
1X,50,500,R3,wqmc_v3.0,6224534,0.6397917566039675
1X,50,500,R4,wqmc_v3.0,6191771,0.6364241957035667
1X,50,500,R5,wqmc_v3.0,6224503,0.6397885702538801
1X,50,500,R6,wqmc_v3.0,6259378,0.6433732141021687
1X,50,500,R7,wqmc_v3.0,6181447,0.6353630383389866
1X,50,500,R8,wqmc_v3.0,6255203,0.642944084695241
1X,50,500,R9,wqmc_v3.0,6092423,0.6262126631719601
1X,50,true,R10,wqmc_v3.0,6773886,0.6962571692876965
1X,50,true,R11,wqmc_v3.0,6866162,0.7057418028574365
1X,50,true,R12,wqmc_v3.0,6753073,0.6941178949532326
1X,50,true,R13,wqmc_v3.0,6885097,0.707688046047898
1X,50,true,R14,wqmc_v3.0,6877749,0.7069327782917052
1X,50,true,R15,wqmc_v3.0,6779850,0.6968701819303115
1X,50,true,R16,wqmc_v3.0,6665406,0.6851069996916436
1X,50,true,R17,wqmc_v3.0,6851379,0.7042223250077089
1X,50,true,R18,wqmc_v3.0,6769415,0.6957976153767088
1X,50,true,R19,wqmc_v3.0,6993990,0.7188806660499537
1X,50,true,R1,wqmc_v3.0,6813655,0.7003448453078426
1X,50,true,R20,wqmc_v3.0,6957807,0.7151615787850756
1X,50,true,R2,wqmc_v3.0,6979055,0.7173455648062493
1X,50,true,R3,wqmc_v3.0,6790548,0.6979697810669133
1X,50,true,R4,wqmc_v3.0,6885614,0.7077411861445164
1X,50,true,R5,wqmc_v3.0,6800415,0.6989839654640765
1X,50,true,R6,wqmc_v3.0,6999828,0.7194807277212457
1X,50,true,R7,wqmc_v3.0,6884997,0.7076777674992291
1X,50,true,R8,wqmc_v3.0,6942308,0.7135685065268784
1X,50,true,R9,wqmc_v3.0,6802081,0.6991552060849008
2X,1000,500,R10,wqmc_v3.0,132399503,0.6804373676636859
2X,1000,500,R11,wqmc_v3.0,131199248,0.6742689279473738
2X,1000,500,R12,wqmc_v3.0,130569731,0.6710336673861651
2X,1000,500,R13,wqmc_v3.0,131566997,0.6761588909445986
2X,1000,500,R14,wqmc_v3.0,130667549,0.6715363809230137
2X,1000,500,R15,wqmc_v3.0,131955567,0.6781558587727413
2X,1000,500,R16,wqmc_v3.0,131173667,0.6741374601706239
2X,1000,500,R17,wqmc_v3.0,131847468,0.67760030835646
2X,1000,500,R18,wqmc_v3.0,131275720,0.6746619385342789
2X,1000,500,R19,wqmc_v3.0,131420495,0.675405976976051
2X,1000,500,R1,wqmc_v3.0,131646641,0.6765682033096927
2X,1000,500,R20,wqmc_v3.0,131142398,0.6739767602014596
2X,1000,500,R2,wqmc_v3.0,131377701,0.6751860468701819
2X,1000,500,R3,wqmc_v3.0,131624829,0.6764561054579094
2X,1000,500,R4,wqmc_v3.0,131382230,0.6752093226436428
2X,1000,500,R5,wqmc_v3.0,132038951,0.6785843920238462
2X,1000,500,R6,wqmc_v3.0,131291517,0.6747431236509405
2X,1000,500,R7,wqmc_v3.0,131501376,0.6758216466234968
2X,1000,500,R8,wqmc_v3.0,131427091,0.6754398756295611
2X,1000,500,R9,wqmc_v3.0,131637883,0.6765231935450714
2X,1000,true,R10,wqmc_v3.0,148864805,0.7650570716414842
2X,1000,true,R11,wqmc_v3.0,148660674,0.7640079864323157
2X,1000,true,R12,wqmc_v3.0,148859258,0.7650285640867509
2X,1000,true,R13,wqmc_v3.0,148349940,0.7624110391612704
2X,1000,true,R14,wqmc_v3.0,148450775,0.7629292578887861
2X,1000,true,R15,wqmc_v3.0,148277744,0.7620400041114195
2X,1000,true,R16,wqmc_v3.0,148359464,0.7624599856100318
2X,1000,true,R17,wqmc_v3.0,148407495,0.7627068300955905
2X,1000,true,R18,wqmc_v3.0,148458155,0.7629671857333744
2X,1000,true,R19,wqmc_v3.0,148571738,0.7635509199301058
2X,1000,true,R1,wqmc_v3.0,147533484,0.7582150477952513
2X,1000,true,R20,wqmc_v3.0,148600749,0.763700015417823
2X,1000,true,R2,wqmc_v3.0,147730010,0.7592250488231062
2X,1000,true,R3,wqmc_v3.0,148639527,0.7638993061979649
2X,1000,true,R4,wqmc_v3.0,148559719,0.76348915099188
2X,1000,true,R5,wqmc_v3.0,148752248,0.7644786103402199
2X,1000,true,R6,wqmc_v3.0,147883196,0.7600123137013054
2X,1000,true,R7,wqmc_v3.0,148544453,0.76341069482989
2X,1000,true,R8,wqmc_v3.0,148567304,0.7635281323877069
2X,1000,true,R9,wqmc_v3.0,148112625,0.7611914122725871
0.5X,1000,500,R10,TRUE,110804499,0.569454717853839
0.5X,1000,500,R11,TRUE,110696111,0.5688976821872752
0.5X,1000,500,R12,TRUE,110275653,0.5667368331791551
0.5X,1000,500,R13,TRUE,110405580,0.567404563675609
0.5X,1000,500,R14,TRUE,110495172,0.5678650015417823
0.5X,1000,500,R15,TRUE,110440982,0.5675865042655976
0.5X,1000,500,R16,TRUE,110316009,0.5669442337341968
0.5X,1000,500,R17,TRUE,110807842,0.5694718984479391
0.5X,1000,500,R18,TRUE,111377284,0.572398417103505
0.5X,1000,500,R19,TRUE,110696564,0.5689000102785486
0.5X,1000,500,R1,TRUE,111062745,0.5707819148936171
0.5X,1000,500,R20,TRUE,110244652,0.5665775105355124
0.5X,1000,500,R2,TRUE,110083290,0.5657482269503546
0.5X,1000,500,R3,TRUE,111127635,0.5711154024051804
0.5X,1000,500,R4,TRUE,110100345,0.5658358772741289
0.5X,1000,500,R5,TRUE,110594382,0.5683748689485044
0.5X,1000,500,R6,TRUE,110232664,0.5665159009147909
0.5X,1000,500,R7,TRUE,109772595,0.5641514801110084
0.5X,1000,500,R8,TRUE,110950162,0.5702033199712201
0.5X,1000,500,R9,TRUE,110046092,0.5655570562236613
0.5X,1000,true,R10,TRUE,120201568,0.6177488333847261
0.5X,1000,true,R11,TRUE,119553481,0.6144181364991264
0.5X,1000,true,R12,TRUE,119399306,0.6136257888786103
0.5X,1000,true,R13,TRUE,119244438,0.6128298797409806
0.5X,1000,true,R14,TRUE,119645968,0.6148934525644979
0.5X,1000,true,R15,TRUE,119324122,0.613239397677048
0.5X,1000,true,R16,TRUE,119747334,0.6154144002466851
0.5X,1000,true,R17,TRUE,120759329,0.620615320176791
0.5X,1000,true,R18,TRUE,120230093,0.6178954311851167
0.5X,1000,true,R19,TRUE,119497185,0.6141288159111934
0.5X,1000,true,R1,TRUE,120472368,0.6191405488744989
0.5X,1000,true,R20,TRUE,119895735,0.616177073697194
0.5X,1000,true,R2,TRUE,119385051,0.6135525285229726
0.5X,1000,true,R3,TRUE,120323377,0.6183748432521328
0.5X,1000,true,R4,TRUE,119232601,0.6127690461506835
0.5X,1000,true,R5,TRUE,118962231,0.6113795405488744
0.5X,1000,true,R6,TRUE,119222031,0.6127147240209683
0.5X,1000,true,R7,TRUE,118579668,0.609413444341659
0.5X,1000,true,R8,TRUE,120097750,0.6172152842018707
0.5X,1000,true,R9,TRUE,119613697,0.6147276030424504
1X,1000,500,R10,TRUE,123337635,0.6338659420289855
1X,1000,500,R11,TRUE,122451344,0.6293110494398191
1X,1000,500,R12,TRUE,122975235,0.6320034690101758
1X,1000,500,R13,TRUE,123241092,0.6333697810669133
1X,1000,500,R14,TRUE,122959098,0.6319205365402405
1X,1000,500,R15,TRUE,122526739,0.629698525028266
1X,1000,500,R16,TRUE,122507706,0.6296007092198581
1X,1000,500,R17,TRUE,122404759,0.6290716363449481
1X,1000,500,R18,TRUE,122581265,0.629978749100627
1X,1000,500,R19,TRUE,123183794,0.6330753109260973
1X,1000,500,R1,TRUE,122110314,0.6275584027135368
1X,1000,500,R20,TRUE,123353996,0.6339500256963717
1X,1000,500,R2,TRUE,123335491,0.6338549234248124
1X,1000,500,R3,TRUE,122834973,0.6312826241134751
1X,1000,500,R4,TRUE,124039826,0.6374746942131772
1X,1000,500,R5,TRUE,123771095,0.6360936118820023
1X,1000,500,R6,TRUE,122976101,0.6320079196217494
1X,1000,500,R7,TRUE,122458850,0.6293496248329736
1X,1000,500,R8,TRUE,123758211,0.6360273974714771
1X,1000,500,R9,TRUE,122094296,0.6274760818172475
1X,1000,true,R10,TRUE,136349405,0.7007369976359338
1X,1000,true,R11,TRUE,135642347,0.6971032326035563
1X,1000,true,R12,TRUE,136589431,0.7019705570973379
1X,1000,true,R13,TRUE,136096668,0.6994381128584644
1X,1000,true,R14,TRUE,135763870,0.6977277726385035
1X,1000,true,R15,TRUE,135500784,0.6963757015109466
1X,1000,true,R16,TRUE,135746034,0.697636108541474
1X,1000,true,R17,TRUE,135799774,0.697912293144208
1X,1000,true,R18,TRUE,135507529,0.6964103659163327
1X,1000,true,R19,TRUE,136611936,0.7020862164662349
1X,1000,true,R1,TRUE,135474030,0.6962382053654024
1X,1000,true,R20,TRUE,136290853,0.7004360828451023
1X,1000,true,R2,TRUE,136167093,0.699800046253469
1X,1000,true,R3,TRUE,136700366,0.7025406824956316
1X,1000,true,R4,TRUE,136698886,0.7025330763696166
1X,1000,true,R5,TRUE,137420252,0.7062403741391715
1X,1000,true,R6,TRUE,135840811,0.6981231935450715
1X,1000,true,R7,TRUE,135901288,0.6984340014389968
1X,1000,true,R8,TRUE,136579792,0.7019210196320279
1X,1000,true,R9,TRUE,135474644,0.6962413608798438
1X,100,500,R10,TRUE,12191096,0.6265338678178641
1X,100,500,R11,TRUE,12182379,0.6260858772741289
1X,100,500,R12,TRUE,12289302,0.6315809435707678
1X,100,500,R13,TRUE,12219638,0.6280007194984069
1X,100,500,R14,TRUE,12387272,0.6366158906362421
1X,100,500,R15,TRUE,12360926,0.6352618974200843
1X,100,500,R16,TRUE,12041955,0.6188691026827012
1X,100,500,R17,TRUE,12023788,0.6179354507143592
1X,100,500,R18,TRUE,12167260,0.6253088703875013
1X,100,500,R19,TRUE,12381072,0.6362972556275054
1X,100,500,R1,TRUE,12346410,0.6345158803576935
1X,100,500,R20,TRUE,12615195,0.6483294788775825
1X,100,500,R2,TRUE,12147954,0.6243166820844896
1X,100,500,R3,TRUE,12237344,0.628910679412067
1X,100,500,R4,TRUE,12199919,0.6269873059923938
1X,100,500,R5,TRUE,12157202,0.6247919621749409
1X,100,500,R6,TRUE,12260376,0.6300943570767807
1X,100,500,R7,TRUE,12181087,0.6260194778497277
1X,100,500,R8,TRUE,12471942,0.6409673142152328
1X,100,500,R9,TRUE,12143066,0.624065474355021
1X,100,true,R10,TRUE,13550996,0.6964228594922397
1X,100,true,R11,TRUE,13545087,0.6961191797718163
1X,100,true,R12,TRUE,13584406,0.6981398910473842
1X,100,true,R13,TRUE,13546688,0.696201459553911
1X,100,true,R14,TRUE,13526924,0.6951857333744476
1X,100,true,R15,TRUE,13577231,0.6977711481138863
1X,100,true,R16,TRUE,13376185,0.6874388426354199
1X,100,true,R17,TRUE,13497301,0.6936633261383492
1X,100,true,R18,TRUE,13378794,0.6875729263028061
1X,100,true,R19,TRUE,13765574,0.7074506115736457
1X,100,true,R1,TRUE,13573845,0.6975971322849214
1X,100,true,R20,TRUE,13804284,0.7094400246685169
1X,100,true,R2,TRUE,13725436,0.7053878096412787
1X,100,true,R3,TRUE,13618643,0.6998994244012745
1X,100,true,R4,TRUE,13839238,0.7112364066193854
1X,100,true,R5,TRUE,13616196,0.6997736663583102
1X,100,true,R6,TRUE,13640692,0.7010325829992805
1X,100,true,R7,TRUE,13686859,0.7034052317812725
1X,100,true,R8,TRUE,13678978,0.7030002055709734
1X,100,true,R9,TRUE,13673139,0.702700123342584
1X,200,500,R10,TRUE,24508158,0.6297707369719395
1X,200,500,R11,TRUE,24650230,0.6334214718881694
1X,200,500,R12,TRUE,24257936,0.6233409394593483
1X,200,500,R13,TRUE,24618301,0.6326010124370439
1X,200,500,R14,TRUE,24823902,0.6378842121492445
1X,200,500,R15,TRUE,24730644,0.6354878199198273
1X,200,500,R16,TRUE,24316630,0.6248491622982835
1X,200,500,R17,TRUE,24099525,0.6192703515263644
1X,200,500,R18,TRUE,24551227,0.6308774540034947
1X,200,500,R19,TRUE,24806156,0.6374282043375475
1X,200,500,R1,TRUE,24462184,0.6285893719806763
1X,200,500,R20,TRUE,25050247,0.6437004573954158
1X,200,500,R2,TRUE,24448769,0.6282446551546922
1X,200,500,R3,TRUE,24640312,0.6331666152739234
1X,200,500,R4,TRUE,24549201,0.6308253931544866
1X,200,500,R5,TRUE,24754226,0.636093791756604
1X,200,500,R6,TRUE,24589963,0.6318728286565937
1X,200,500,R7,TRUE,24260601,0.623409420289855
1X,200,500,R8,TRUE,24655165,0.6335482834823722
1X,200,500,R9,TRUE,24294233,0.6242736406619386
1X,200,true,R10,TRUE,27134687,0.6972630023640662
1X,200,true,R11,TRUE,27120201,0.696890764724021
1X,200,true,R12,TRUE,27194539,0.6988009816013979
1X,200,true,R13,TRUE,27026508,0.6944831945729263
1X,200,true,R14,TRUE,27414944,0.7044645903998356
1X,200,true,R15,TRUE,27199994,0.6989411553088704
1X,200,true,R16,TRUE,26963982,0.6928765032377429
1X,200,true,R17,TRUE,26944049,0.6923642974611984
1X,200,true,R18,TRUE,26960769,0.6927939407955597
1X,200,true,R19,TRUE,27513664,0.707001336211327
1X,200,true,R1,TRUE,26969475,0.6930176534073389
1X,200,true,R20,TRUE,27437301,0.7050390841813136
1X,200,true,R2,TRUE,27369625,0.7033000565320177
1X,200,true,R3,TRUE,26922122,0.6918008531195395
1X,200,true,R4,TRUE,27549061,0.707910910679412
1X,200,true,R5,TRUE,27376104,0.7034665433240826
1X,200,true,R6,TRUE,27196166,0.6988427895981087
1X,200,true,R7,TRUE,27349329,0.7027785229725563
1X,200,true,R8,TRUE,27256072,0.7003821564395107
1X,200,true,R9,TRUE,27254676,0.7003462843046562
1X,25,500,R10,TRUE,2928925,0.6021019632027957
1X,25,500,R11,TRUE,3090307,0.6352774180285744
1X,25,500,R12,TRUE,2949894,0.6064125809435708
1X,25,500,R13,TRUE,3133601,0.6441774077500257
1X,25,500,R14,TRUE,3051408,0.6272809127351218
1X,25,500,R15,TRUE,3132875,0.6440281632233529
1X,25,500,R16,TRUE,3054131,0.6278406824956316
1X,25,500,R17,TRUE,2992725,0.6152173913043478
1X,25,500,R18,TRUE,3004640,0.6176667694521534
1X,25,500,R19,TRUE,3174331,0.6525503134957344
1X,25,500,R1,TRUE,3032453,0.6233843149347312
1X,25,500,R20,TRUE,3164579,0.6505455853633467
1X,25,500,R2,TRUE,2971308,0.6108146777674992
1X,25,500,R3,TRUE,3078065,0.6327608181724741
1X,25,500,R4,TRUE,3024121,0.6216714975845411
1X,25,500,R5,TRUE,2996756,0.6160460478980369
1X,25,500,R6,TRUE,3169796,0.6516180491314626
1X,25,500,R7,TRUE,3028224,0.6225149552883132
1X,25,500,R8,TRUE,3050387,0.6270710247713023
1X,25,500,R9,TRUE,3047485,0.6264744578065577
1X,500,500,R10,TRUE,61579855,0.6329515366430261
1X,500,500,R11,TRUE,61366694,0.6307605509302087
1X,500,500,R12,TRUE,61452495,0.6316424606845513
1X,500,500,R13,TRUE,61667770,0.6338551752492548
1X,500,500,R14,TRUE,61719860,0.6343905848494192
1X,500,500,R15,TRUE,61264207,0.6297071333127763
1X,500,500,R16,TRUE,61013279,0.6271279576523795
1X,500,500,R17,TRUE,60799431,0.6249299105766266
1X,500,500,R18,TRUE,61651743,0.6336904409497379
1X,500,500,R19,TRUE,61686975,0.6340525747764416
1X,500,500,R1,TRUE,61144865,0.628480470757529
1X,500,500,R20,TRUE,62058666,0.6378730188097441
1X,500,500,R2,TRUE,61230560,0.6293612909857128
1X,500,500,R3,TRUE,61217445,0.6292264878199199
1X,500,500,R4,TRUE,62098517,0.6382826292527495
1X,500,500,R5,TRUE,61621698,0.6333816219549799
1X,500,500,R6,TRUE,61345290,0.630540548874499
1X,500,500,R7,TRUE,61380254,0.6308999280501593
1X,500,500,R8,TRUE,61507082,0.6322035358207421
1X,500,500,R9,TRUE,60972197,0.6267056943159626
1X,500,true,R10,TRUE,68092997,0.6998971836776647
1X,500,true,R11,TRUE,67878223,0.6976896186658443
1X,500,true,R12,TRUE,68311393,0.7021419775927639
1X,500,true,R13,TRUE,67933007,0.6982527186761229
1X,500,true,R14,TRUE,68123834,0.7002141432829685
1X,500,true,R15,TRUE,67768899,0.6965659266111625
1X,500,true,R16,TRUE,67461963,0.6934110699969165
1X,500,true,R17,TRUE,67629159,0.6951296022201665
1X,500,true,R18,TRUE,67546194,0.6942768424298489
1X,500,true,R19,TRUE,68387037,0.7029194881282763
1X,500,true,R1,TRUE,67459178,0.6933824442388735
1X,500,true,R20,TRUE,68499569,0.7040761537670881
1X,500,true,R2,TRUE,68179775,0.700789135574057
1X,500,true,R3,TRUE,68196432,0.7009603453592352
1X,500,true,R4,TRUE,68499362,0.7040740261075136
1X,500,true,R5,TRUE,68676643,0.7058962174940898
1X,500,true,R6,TRUE,67979642,0.6987320587932984
1X,500,true,R7,TRUE,68043909,0.6993926302806044
1X,500,true,R8,TRUE,68160089,0.7005867920649604
1X,500,true,R9,TRUE,67849230,0.6973916127042862
1X,50,500,R10,TRUE,5978875,0.6145415767293658
1X,50,500,R11,TRUE,6080028,0.6249386370644465
1X,50,500,R12,TRUE,5997780,0.6164847363552266
1X,50,500,R13,TRUE,6135078,0.6305969781066914
1X,50,500,R14,TRUE,6204707,0.6377538287593791
1X,50,500,R15,TRUE,6162546,0.6334202898550725
1X,50,500,R16,TRUE,5916996,0.6081813135985199
1X,50,500,R17,TRUE,6033935,0.6202009456264775
1X,50,500,R18,TRUE,6086571,0.6256111625038544
1X,50,500,R19,TRUE,6285824,0.6460914790831535
1X,50,500,R1,TRUE,6118993,0.6289436735532943
1X,50,500,R20,TRUE,6300987,0.647650015417823
1X,50,500,R2,TRUE,6033480,0.6201541782300339
1X,50,500,R3,TRUE,6087542,0.6257109672114297
1X,50,500,R4,TRUE,6142622,0.6313723918182753
1X,50,500,R5,TRUE,6074629,0.6243836982218111
1X,50,500,R6,TRUE,6204830,0.6377664713742419
1X,50,500,R7,TRUE,6097340,0.6267180594100114
1X,50,500,R8,TRUE,6232809,0.6406423065063213
1X,50,500,R9,TRUE,6009537,0.6176931853222325
1X,50,true,R10,TRUE,6735373,0.6922985918388324
1X,50,true,R11,TRUE,6793795,0.6983035255421934
1X,50,true,R12,TRUE,6684752,0.6870954877171344
1X,50,true,R13,TRUE,6769498,0.695806146572104
1X,50,true,R14,TRUE,6731078,0.6918571281735019
1X,50,true,R15,TRUE,6745829,0.6933733168876555
1X,50,true,R16,TRUE,6561925,0.6744706547435502
1X,50,true,R17,TRUE,6711984,0.6898945420906568
1X,50,true,R18,TRUE,6700096,0.6886726282248946
1X,50,true,R19,TRUE,6981744,0.7176219549799568
1X,50,true,R1,TRUE,6785937,0.6974958371877891
1X,50,true,R20,TRUE,6948841,0.7142400041114194
1X,50,true,R2,TRUE,6927542,0.7120507760304245
1X,50,true,R3,TRUE,6759170,0.6947445780655771
1X,50,true,R4,TRUE,6872965,0.7064410525233837
1X,50,true,R5,TRUE,6737183,0.69248463356974
1X,50,true,R6,TRUE,6913228,0.7105795045739541
1X,50,true,R7,TRUE,6838596,0.7029084181313598
1X,50,true,R8,TRUE,6864027,0.7055223558433549
1X,50,true,R9,TRUE,6730097,0.6917562956110597
2X,1000,500,R10,TRUE,132677651,0.6818668465412684
2X,1000,500,R11,TRUE,131232907,0.6744419107821975
2X,1000,500,R12,TRUE,130617864,0.6712810360777058
2X,1000,500,R13,TRUE,131684737,0.6767639891047385
2X,1000,500,R14,TRUE,130754569,0.6719836005755987
2X,1000,500,R15,TRUE,131754444,0.6771222325007709
2X,1000,500,R16,TRUE,131181671,0.674178594922397
2X,1000,500,R17,TRUE,132064635,0.6787163891458526
2X,1000,500,R18,TRUE,131401483,0.6753082690924042
2X,1000,500,R19,TRUE,131563153,0.6761391355740569
2X,1000,500,R1,TRUE,131769551,0.6771998715181416
2X,1000,500,R20,TRUE,131237678,0.6744664302600473
2X,1000,500,R2,TRUE,131576301,0.6762067067530064
2X,1000,500,R3,TRUE,131800946,0.6773612190358721
2X,1000,500,R4,TRUE,131446076,0.6755374447528009
2X,1000,500,R5,TRUE,131973331,0.6782471528420188
2X,1000,500,R6,TRUE,131432067,0.6754654486586494
2X,1000,500,R7,TRUE,131770699,0.6772057714050777
2X,1000,500,R8,TRUE,131654905,0.6766106742727926
2X,1000,500,R9,TRUE,131755793,0.6771291653818481
2X,1000,true,R10,TRUE,148859332,0.7650289443930517
2X,1000,true,R11,TRUE,148657297,0.7639906311028882
2X,1000,true,R12,TRUE,148784800,0.7646459039983554
2X,1000,true,R13,TRUE,148333546,0.7623267858978312
2X,1000,true,R14,TRUE,148274581,0.7620237485866995
2X,1000,true,R15,TRUE,148160550,0.7614377119950663
2X,1000,true,R16,TRUE,148356790,0.7624462431904615
2X,1000,true,R17,TRUE,148262273,0.761960494398191
2X,1000,true,R18,TRUE,148455861,0.7629553962380512
2X,1000,true,R19,TRUE,148571738,0.7635509199301058
2X,1000,true,R1,TRUE,148342058,0.7623705314009662
2X,1000,true,R20,TRUE,148579191,0.7635892229417206
2X,1000,true,R2,TRUE,148553908,0.7634592866687224
2X,1000,true,R3,TRUE,148630899,0.7638549645390071
2X,1000,true,R4,TRUE,148543211,0.7634043118511666
2X,1000,true,R5,TRUE,148745949,0.7644462380511872
2X,1000,true,R6,TRUE,147941747,0.7603132233528626
2X,1000,true,R7,TRUE,148544453,0.76341069482989
2X,1000,true,R8,TRUE,148567304,0.7635281323877069
2X,1000,true,R9,TRUE,148166027,0.7614658598005961
