NTAX,STRHT,SRATE,REPL,GTRE,NGEN,MTHD,NODE,SEFN,SERF,NQSC,SECS,FRAC
10,2000000,1e-06,17,estimatedgenetre,250,wqfm_v1.3,heron04,0,0.0,0.8211446540880503,4.45,0.8182022471910112
10,2000000,1e-06,17,estimatedgenetre,250,wqmc_v3.0,heron04,0,0.0,0.8211446540880503,3.7310000000000003,0.9758777807558296
10,2000000,1e-06,17,estimatedgenetre,250,TRUE,heron04,0,0.0,0.8211446540880503,0.0,0.0
10,2000000,1e-06,18,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron05,0,0.0,0.8943636363636364,0.094,0.0
10,2000000,1e-06,18,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron05,0,0.0,0.8943636363636364,0.09300000000000001,0.0
10,2000000,1e-06,18,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron05,0,0.0,0.8943636363636364,0.092,0.0
10,2000000,1e-06,18,estimatedgenetre,250,astral_3_v5.7.7,heron05,0,0.0,0.8943636363636364,1.114,0.0
10,2000000,1e-06,18,estimatedgenetre,250,fastral,heron05,0,0.0,0.8943636363636364,5.037,0.0
10,2000000,1e-06,18,estimatedgenetre,250,wqfm_v1.3,heron05,0,0.0,0.8943636363636364,4.605,0.8191096634093377
10,2000000,1e-06,18,estimatedgenetre,250,wqmc_v3.0,heron05,0,0.0,0.8943636363636364,3.865,0.9759379042690816
10,2000000,1e-06,18,estimatedgenetre,250,TRUE,heron05,0,0.0,0.8943636363636364,0.0,0.0
10,2000000,1e-06,19,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron06,0,0.0,0.8692721718469669,0.10099999999999999,0.0
10,2000000,1e-06,19,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron06,0,0.0,0.8692721718469669,0.095,0.0
10,2000000,1e-06,19,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron06,0,0.0,0.8692721718469669,0.09300000000000001,0.0
10,2000000,1e-06,19,estimatedgenetre,250,astral_3_v5.7.7,heron06,0,0.0,0.8692721718469669,1.136,0.0
10,2000000,1e-06,19,estimatedgenetre,250,fastral,heron06,0,0.0,0.8692721718469669,5.09,0.0
10,2000000,1e-06,19,estimatedgenetre,250,wqfm_v1.3,heron06,0,0.0,0.8692721718469669,5.249,0.8374928557820538
10,2000000,1e-06,19,estimatedgenetre,250,wqmc_v3.0,heron06,0,0.0,0.8692721718469669,4.488,0.9795008912655973
10,2000000,1e-06,19,estimatedgenetre,250,TRUE,heron06,0,0.0,0.8692721718469669,0.0,0.0
10,2000000,1e-06,20,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron07,1,0.125,0.8281754063170806,0.099,0.0
10,2000000,1e-06,20,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron07,1,0.125,0.8281754063170806,0.095,0.0
