NTAX,STRHT,SRATE,REPL,GTRE,NGEN,MTHD,NODE,SEFN,SERF,NQSC,SECS,FRAC
500,2000000,1e-06,8,estimatedgenetre,250,fastral,heron10,43,0.086345,0.6275140287838261,180.753,0.0
500,2000000,1e-06,8,estimatedgenetre,250,TRUE,heron10,0,0,0.6260415047944529,0,0.0
500,2000000,1e-06,8,truegenetrees,250,treeqmc_n0_v1.0.0,heron10,11,0.022088,0.6755847794367563,217.389,0.0
500,2000000,1e-06,8,truegenetrees,250,treeqmc_n1_v1.0.0,heron10,9,0.018072,0.6756208943478665,228.701,0.0
500,2000000,1e-06,8,truegenetrees,250,treeqmc_n2_v1.0.0,heron10,8,0.016064,0.675589725896253,227.475,0.0
500,2000000,1e-06,8,truegenetrees,250,astral_3_v5.7.7,heron10,9,0.018072,0.6756208943478665,145.635,0.0
500,2000000,1e-06,8,truegenetrees,250,fastral,heron10,9,0.018072,0.6756208943478665,136.807,0.0
500,2000000,1e-06,8,truegenetrees,250,TRUE,heron10,0,0,0.6755221450819298,0,0.0
500,2000000,1e-06,8,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron08,39,0.078313,0.6219104525486053,882.967,0.0
500,2000000,1e-06,8,estimatedgenetre,1000,treeqmc_n1_v1.0.0,heron08,37,0.074297,0.6205958740453758,952.771,0.0
500,2000000,1e-06,8,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron08,30,0.060240999999999996,0.6205127435985407,942.972,0.0
500,2000000,1e-06,8,estimatedgenetre,1000,astral_3_v5.7.7,heron08,40,0.080321,0.6221124257844501,2326.547,0.0
500,2000000,1e-06,8,estimatedgenetre,1000,fastral,heron08,42,0.084337,0.6220816969344022,328.093,0.0
500,2000000,1e-06,8,estimatedgenetre,1000,TRUE,heron08,0,0,0.6215154368569281,0,0.0
500,2000000,1e-06,8,truegenetrees,1000,treeqmc_n0_v1.0.0,heron08,4,0.008032,0.6710035054266482,850.159,0.0
500,2000000,1e-06,8,truegenetrees,1000,treeqmc_n1_v1.0.0,heron08,3,0.006024,0.6710034945566288,900.059,0.0
500,2000000,1e-06,8,truegenetrees,1000,treeqmc_n2_v1.0.0,heron08,2,0.004016,0.6710027047017104,895.127,0.0
500,2000000,1e-06,8,truegenetrees,1000,astral_3_v5.7.7,heron08,4,0.008032,0.6710035054266482,1115.372,0.0
500,2000000,1e-06,8,truegenetrees,1000,fastral,heron08,4,0.008032,0.6710035054266482,294.599,0.0
500,2000000,1e-06,8,truegenetrees,1000,TRUE,heron08,0,0,0.6710033666648402,0,0.0
500,2000000,1e-06,9,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron07,30,0.060240999999999996,0.512669584252213,216.46699999999998,0.0
500,2000000,1e-06,9,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron07,26,0.052209000000000005,0.5139482213137202,231.20600000000002,0.0
500,2000000,1e-06,9,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron07,23,0.046185000000000004,0.5139049664192945,229.233,0.0
500,2000000,1e-06,9,estimatedgenetre,250,astral_3_v5.7.7,heron07,23,0.046185000000000004,0.513946325397441,624.645,0.0
500,2000000,1e-06,9,estimatedgenetre,250,fastral,heron07,24,0.048193,0.5139517274631937,207.903,0.0
500,2000000,1e-06,9,estimatedgenetre,250,TRUE,heron07,0,0,0.513756184965143,0,0.0
500,2000000,1e-06,9,truegenetrees,250,treeqmc_n0_v1.0.0,heron07,16,0.032129000000000005,0.6030152283462146,211.312,0.0
500,2000000,1e-06,9,truegenetrees,250,treeqmc_n1_v1.0.0,heron07,13,0.026104000000000002,0.6029538897883784,222.321,0.0
500,2000000,1e-06,9,truegenetrees,250,treeqmc_n2_v1.0.0,heron07,16,0.032129000000000005,0.6028324774874039,221.671,0.0
500,2000000,1e-06,9,truegenetrees,250,astral_3_v5.7.7,heron07,16,0.032129000000000005,0.6030263092533816,132.464,0.0
500,2000000,1e-06,9,truegenetrees,250,fastral,heron07,16,0.032129000000000005,0.6030263092533816,136.023,0.0
500,2000000,1e-06,9,truegenetrees,250,TRUE,heron07,0,0,0.6029008404527112,0,0.0
500,2000000,1e-06,9,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron06,24,0.048193,0.512439699859806,849.652,0.0
500,2000000,1e-06,9,estimatedgenetre,1000,treeqmc_n1_v1.0.0,heron06,11,0.022088,0.5140531742479737,917.153,0.0
500,2000000,1e-06,9,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron06,12,0.024096,0.5140527686621775,909.545,0.0
500,2000000,1e-06,9,estimatedgenetre,1000,astral_3_v5.7.7,heron06,11,0.022088,0.5140531789312649,6481.95,0.0
500,2000000,1e-06,9,estimatedgenetre,1000,fastral,heron06,11,0.022088,0.5140531789312649,341.196,0.0
500,2000000,1e-06,9,estimatedgenetre,1000,TRUE,heron06,0,0,0.5139815430787907,0,0.0
500,2000000,1e-06,9,truegenetrees,1000,treeqmc_n0_v1.0.0,heron06,4,0.008032,0.6044496990737842,819.769,0.0
500,2000000,1e-06,9,truegenetrees,1000,treeqmc_n1_v1.0.0,heron06,3,0.006024,0.6044499766775935,872.152,0.0
500,2000000,1e-06,9,truegenetrees,1000,treeqmc_n2_v1.0.0,heron06,4,0.008032,0.6044467497916257,880.386,0.0
500,2000000,1e-06,9,truegenetrees,1000,astral_3_v5.7.7,heron06,3,0.006024,0.6044499766775935,1078.73,0.0
500,2000000,1e-06,9,truegenetrees,1000,fastral,heron06,3,0.006024,0.6044499766775935,293.989,0.0
500,2000000,1e-06,9,truegenetrees,1000,TRUE,heron06,0,0,0.6044499406157625,0,0.0
500,2000000,1e-06,10,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron03,57,0.11445799999999999,0.5112725279697461,225.655,0.0
