NBPS,NGEN,REPL,SUPP,MTHD,SEFN,SEFP,SERF,QSCR,AVG_LPP,MED_LPP,AVG_QQS,MED_QQS
800,1000,32,abayes,TQMC-wh_n1,10,10,0.10204081632653061,NA,NA,NA,NA,NA
800,1000,32,bs,TQMC-wh_n1,12,12,0.12244897959183673,NA,NA,NA,NA,NA
800,1000,32,abayes,TQMC-wh_n0,10,10,0.10204081632653061,NA,NA,NA,NA,NA
800,1000,32,bs,TQMC-wh_n0,12,12,0.12244897959183673,NA,NA,NA,NA,NA
800,1000,33,abayes,ASTER-wh,0,0,0.0,1562528565.0,0.9838868979591837,1.0,0.697171193877551,0.7405405
800,1000,33,bs,ASTER-wh,1,1,0.01020408163265306,1113149186.0,0.9893408163265306,1.0,0.7023869693877552,0.7271639999999999
800,1000,33,abayes,ASTRID-ws,0,0,0.0,NA,NA,NA,NA,NA
800,1000,33,bs,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,33,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,33,abayes,TQMC-n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,33,bs,TQMC-n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,33,abayes,TQMC-wn_n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,33,bs,TQMC-wn_n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,33,abayes,TQMC-ws_n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,33,bs,TQMC-ws_n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,33,abayes,TQMC-wh_n2,0,0,0.0,1562528565.0,0.9838868979591837,1.0,0.697171193877551,0.7405405
800,1000,33,bs,TQMC-wh_n2,1,1,0.01020408163265306,1113149186.0,0.9893408163265306,1.0,0.7023869693877552,0.7271639999999999
800,1000,33,abayes,TQMC-wh_n1,0,0,0.0,NA,NA,NA,NA,NA
800,1000,33,bs,TQMC-wh_n1,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,33,abayes,TQMC-wh_n0,0,0,0.0,NA,NA,NA,NA,NA
800,1000,33,bs,TQMC-wh_n0,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,34,abayes,ASTER-wh,2,2,0.02040816326530612,1949874549.0,0.9953960918367347,1.0,0.7695754897959183,0.8093935
800,1000,34,bs,ASTER-wh,1,1,0.01020408163265306,1486761855.0,0.9906685714285715,1.0,0.7569056734693878,0.8023235
800,1000,34,abayes,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,34,bs,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,34,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,34,abayes,TQMC-n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,34,bs,TQMC-n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,34,abayes,TQMC-wn_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,34,bs,TQMC-wn_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,34,abayes,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,34,bs,TQMC-ws_n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,34,abayes,TQMC-wh_n2,1,1,0.01020408163265306,1949662749.0,0.9862210102040816,1.0,0.7695201734693877,0.8093935
800,1000,34,bs,TQMC-wh_n2,1,1,0.01020408163265306,1486761855.0,0.9906685714285715,1.0,0.7569056734693878,0.8023235
800,1000,34,abayes,TQMC-wh_n1,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,34,bs,TQMC-wh_n1,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,34,abayes,TQMC-wh_n0,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,34,bs,TQMC-wh_n0,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,35,abayes,ASTER-wh,7,7,0.07142857142857142,1603498548.0,0.9786109591836735,1.0,0.6792724897959184,0.6970035
800,1000,35,bs,ASTER-wh,8,8,0.08163265306122448,1096269510.0,0.9863723571428571,1.0,0.6909081326530612,0.7336715
800,1000,35,abayes,ASTRID-ws,8,8,0.08163265306122448,NA,NA,NA,NA,NA
800,1000,35,bs,ASTRID-ws,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,35,bs,ASTEROID,97,97,0.9897959183673469,NA,NA,NA,NA,NA
800,1000,35,abayes,TQMC-n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
800,1000,35,bs,TQMC-n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
800,1000,35,abayes,TQMC-wn_n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
800,1000,35,bs,TQMC-wn_n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
800,1000,35,abayes,TQMC-ws_n2,9,9,0.09183673469387756,NA,NA,NA,NA,NA
800,1000,35,bs,TQMC-ws_n2,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,35,abayes,TQMC-wh_n2,7,7,0.07142857142857142,1602823114.0,0.9686168265306122,1.0,0.6790520612244898,0.6970035
800,1000,35,bs,TQMC-wh_n2,7,7,0.07142857142857142,1096267950.0,0.9846090510204083,1.0,0.690930081632653,0.7336715
800,1000,35,abayes,TQMC-wh_n1,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,35,bs,TQMC-wh_n1,8,8,0.08163265306122448,NA,NA,NA,NA,NA
800,1000,35,abayes,TQMC-wh_n0,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,35,bs,TQMC-wh_n0,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,36,abayes,ASTER-wh,0,0,0.0,1860386249.0,0.984522193877551,1.0,0.7102982244897958,0.7599385000000001
800,1000,36,bs,ASTER-wh,2,2,0.02040816326530612,1323171333.0,0.9825008775510204,1.0,0.7058978571428572,0.7366685
800,1000,36,abayes,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,36,bs,ASTRID-ws,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,36,bs,ASTEROID,97,97,0.9897959183673469,NA,NA,NA,NA,NA
800,1000,36,abayes,TQMC-n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,36,bs,TQMC-n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,36,abayes,TQMC-wn_n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,36,bs,TQMC-wn_n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,36,abayes,TQMC-ws_n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,36,bs,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,36,abayes,TQMC-wh_n2,0,0,0.0,1860386249.0,0.984522193877551,1.0,0.7102982244897958,0.7599385000000001
800,1000,36,bs,TQMC-wh_n2,2,2,0.02040816326530612,1323157033.0,0.9812031428571428,1.0,0.7057543979591837,0.7366685
800,1000,36,abayes,TQMC-wh_n1,0,0,0.0,NA,NA,NA,NA,NA
800,1000,36,bs,TQMC-wh_n1,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,36,abayes,TQMC-wh_n0,0,0,0.0,NA,NA,NA,NA,NA
800,1000,36,bs,TQMC-wh_n0,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,37,abayes,ASTER-wh,3,3,0.030612244897959183,1762431456.0,0.9718594285714285,1.0,0.6596062040816326,0.6767825000000001
800,1000,37,bs,ASTER-wh,4,4,0.04081632653061224,1315980141.0,0.9734691122448978,1.0,0.6602571530612246,0.679798
800,1000,37,abayes,ASTRID-ws,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,37,bs,ASTRID-ws,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,37,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,37,abayes,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,37,bs,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,37,abayes,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,37,bs,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,37,abayes,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,37,bs,TQMC-ws_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,37,abayes,TQMC-wh_n2,3,3,0.030612244897959183,1762429203.0,0.970581081632653,1.0,0.6594807448979593,0.6767825000000001
800,1000,37,bs,TQMC-wh_n2,4,4,0.04081632653061224,1315980141.0,0.9734691122448978,1.0,0.6602571530612246,0.679798
800,1000,37,abayes,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,37,bs,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,37,abayes,TQMC-wh_n0,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,37,bs,TQMC-wh_n0,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,38,abayes,ASTER-wh,17,17,0.17346938775510204,1362482569.0,0.9828055408163265,1.0,0.6489488775510204,0.6055585
800,1000,38,bs,ASTER-wh,13,13,0.1326530612244898,635765485.3,0.9790382551020409,1.0,0.6711122448979591,0.673347
800,1000,38,abayes,ASTRID-ws,13,13,0.1326530612244898,NA,NA,NA,NA,NA
800,1000,38,bs,ASTRID-ws,11,11,0.11224489795918367,NA,NA,NA,NA,NA
800,1000,38,bs,ASTEROID,97,97,0.9897959183673469,NA,NA,NA,NA,NA
800,1000,38,abayes,TQMC-n2,19,19,0.19387755102040816,NA,NA,NA,NA,NA
800,1000,38,bs,TQMC-n2,19,19,0.19387755102040816,NA,NA,NA,NA,NA
800,1000,38,abayes,TQMC-wn_n2,19,19,0.19387755102040816,NA,NA,NA,NA,NA
800,1000,38,bs,TQMC-wn_n2,19,19,0.19387755102040816,NA,NA,NA,NA,NA
800,1000,38,abayes,TQMC-ws_n2,11,11,0.11224489795918367,NA,NA,NA,NA,NA
800,1000,38,bs,TQMC-ws_n2,11,11,0.11224489795918367,NA,NA,NA,NA,NA
800,1000,38,abayes,TQMC-wh_n2,10,10,0.10204081632653061,1361205704.0,0.942572551020408,1.0,0.649514969387755,0.609105
800,1000,38,bs,TQMC-wh_n2,10,10,0.10204081632653061,635641356.9,0.9694298979591837,1.0,0.6722777346938774,0.673347
800,1000,38,abayes,TQMC-wh_n1,11,11,0.11224489795918367,NA,NA,NA,NA,NA
800,1000,38,bs,TQMC-wh_n1,9,9,0.09183673469387756,NA,NA,NA,NA,NA
800,1000,38,abayes,TQMC-wh_n0,18,18,0.1836734693877551,NA,NA,NA,NA,NA
800,1000,38,bs,TQMC-wh_n0,16,16,0.16326530612244897,NA,NA,NA,NA,NA
800,1000,39,abayes,ASTER-wh,1,1,0.01020408163265306,1449239327.0,0.9820592448979591,1.0,0.6385392448979591,0.627338
800,1000,39,bs,ASTER-wh,1,1,0.01020408163265306,1203791963.0,0.9811614897959183,1.0,0.6414592653061224,0.6183485
800,1000,39,abayes,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,39,bs,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,39,bs,ASTEROID,97,97,0.9897959183673469,NA,NA,NA,NA,NA
800,1000,39,abayes,TQMC-n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,39,bs,TQMC-n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,39,abayes,TQMC-wn_n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,39,bs,TQMC-wn_n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,39,abayes,TQMC-ws_n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,39,bs,TQMC-ws_n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,39,abayes,TQMC-wh_n2,1,1,0.01020408163265306,1449239327.0,0.9820592448979591,1.0,0.6385392448979591,0.627338
800,1000,39,bs,TQMC-wh_n2,1,1,0.01020408163265306,1203791963.0,0.9811614897959183,1.0,0.6414592653061224,0.6183485
800,1000,39,abayes,TQMC-wh_n1,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,39,bs,TQMC-wh_n1,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,39,abayes,TQMC-wh_n0,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,39,bs,TQMC-wh_n0,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,40,abayes,ASTER-wh,3,3,0.030612244897959183,1564882127.0,0.9677578061224489,1.0,0.6358959387755102,0.6625445
800,1000,40,bs,ASTER-wh,2,2,0.02040816326530612,1114456583.0,0.968274581632653,1.0,0.6447868367346938,0.679392
800,1000,40,abayes,ASTRID-ws,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,40,bs,ASTRID-ws,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,40,bs,ASTEROID,97,97,0.9897959183673469,NA,NA,NA,NA,NA
800,1000,40,abayes,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,40,bs,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,40,abayes,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,40,bs,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,40,abayes,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,40,bs,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,40,abayes,TQMC-wh_n2,1,1,0.01020408163265306,1564876062.0,0.9677568163265307,1.0,0.6360327040816326,0.6625445
800,1000,40,bs,TQMC-wh_n2,2,2,0.02040816326530612,1114456583.0,0.968274581632653,1.0,0.6447868367346938,0.679392
800,1000,40,abayes,TQMC-wh_n1,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,40,bs,TQMC-wh_n1,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,40,abayes,TQMC-wh_n0,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,40,bs,TQMC-wh_n0,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,41,abayes,ASTER-wh,7,7,0.07142857142857142,1441826187.0,0.9497996836734695,1.0,0.6095872551020409,0.5795265
800,1000,41,bs,ASTER-wh,8,8,0.08163265306122448,1237766735.0,0.953746,1.0,0.6106164897959184,0.5881805
800,1000,41,abayes,ASTRID-ws,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,41,bs,ASTRID-ws,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,41,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,41,abayes,TQMC-n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,41,bs,TQMC-n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,41,abayes,TQMC-wn_n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,41,bs,TQMC-wn_n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,41,abayes,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,41,bs,TQMC-ws_n2,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,41,abayes,TQMC-wh_n2,6,6,0.061224489795918366,1441547571.0,0.9472162244897959,1.0,0.6095268979591837,0.5795265
800,1000,41,bs,TQMC-wh_n2,8,8,0.08163265306122448,1237623786.0,0.9491973163265306,1.0,0.6104641938775511,0.5884695
800,1000,41,abayes,TQMC-wh_n1,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,41,bs,TQMC-wh_n1,8,8,0.08163265306122448,NA,NA,NA,NA,NA
800,1000,41,abayes,TQMC-wh_n0,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,41,bs,TQMC-wh_n0,9,9,0.09183673469387756,NA,NA,NA,NA,NA
800,1000,42,abayes,ASTER-wh,6,6,0.061224489795918366,1808998308.0,0.9706927346938775,1.0,0.671184306122449,0.6665855
800,1000,42,bs,ASTER-wh,7,7,0.07142857142857142,1274864537.0,0.9736971734693878,1.0,0.6717531836734693,0.662024
800,1000,42,abayes,ASTRID-ws,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,42,bs,ASTRID-ws,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,42,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,42,abayes,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,42,bs,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,42,abayes,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,42,bs,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,42,abayes,TQMC-ws_n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,42,bs,TQMC-ws_n2,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,42,abayes,TQMC-wh_n2,3,3,0.030612244897959183,1808682320.0,0.955546693877551,1.0,0.6715050714285714,0.6665855
800,1000,42,bs,TQMC-wh_n2,7,7,0.07142857142857142,1274549756.0,0.9699474693877551,1.0,0.6714374183673469,0.662024
800,1000,42,abayes,TQMC-wh_n1,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,42,bs,TQMC-wh_n1,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,42,abayes,TQMC-wh_n0,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,42,bs,TQMC-wh_n0,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,43,abayes,ASTER-wh,3,3,0.030612244897959183,1419266658.0,0.9624144591836735,1.0,0.6952660510204082,0.712472
800,1000,43,bs,ASTER-wh,4,4,0.04081632653061224,911049023.8,0.9645479795918367,1.0,0.7098609897959184,0.7306275
800,1000,43,abayes,ASTRID-ws,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,43,bs,ASTRID-ws,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,43,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,43,abayes,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,43,bs,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,43,abayes,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,43,bs,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,43,abayes,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,43,bs,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,43,abayes,TQMC-wh_n2,3,3,0.030612244897959183,1419266658.0,0.9624144591836735,1.0,0.6952660510204082,0.712472
800,1000,43,bs,TQMC-wh_n2,5,5,0.05102040816326531,910896992.6,0.9625265612244898,1.0,0.7096757244897958,0.7306275
800,1000,43,abayes,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,43,bs,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,43,abayes,TQMC-wh_n0,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,43,bs,TQMC-wh_n0,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,44,abayes,ASTER-wh,2,2,0.02040816326530612,550212462.3,0.9649954081632652,1.0,0.6818825510204082,0.686598
800,1000,44,bs,ASTER-wh,2,2,0.02040816326530612,462622101.0,0.9680384183673468,1.0,0.6911553265306122,0.7179915
800,1000,44,abayes,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,44,bs,ASTRID-ws,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,44,bs,ASTEROID,97,97,0.9897959183673469,NA,NA,NA,NA,NA
800,1000,44,abayes,TQMC-n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,44,bs,TQMC-n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,44,abayes,TQMC-wn_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,44,bs,TQMC-wn_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,44,abayes,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,44,bs,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,44,abayes,TQMC-wh_n2,2,2,0.02040816326530612,550212462.3,0.9649954081632652,1.0,0.6818825510204082,0.686598
800,1000,44,bs,TQMC-wh_n2,2,2,0.02040816326530612,462622101.0,0.9680384183673468,1.0,0.6911553265306122,0.7179915
800,1000,44,abayes,TQMC-wh_n1,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,44,bs,TQMC-wh_n1,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,44,abayes,TQMC-wh_n0,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,44,bs,TQMC-wh_n0,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,45,abayes,ASTER-wh,5,5,0.05102040816326531,1577061032.0,0.9678478367346939,1.0,0.6820914795918366,0.6814865
800,1000,45,bs,ASTER-wh,4,4,0.04081632653061224,1023854379.0,0.9645867040816327,1.0,0.6730160408163264,0.6635195
800,1000,45,abayes,ASTRID-ws,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,45,bs,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,45,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,45,abayes,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,45,bs,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,45,abayes,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,45,bs,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,45,abayes,TQMC-ws_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,45,bs,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,45,abayes,TQMC-wh_n2,4,4,0.04081632653061224,1577060807.0,0.966723755102041,1.0,0.6821137857142858,0.6814865
800,1000,45,bs,TQMC-wh_n2,2,2,0.02040816326530612,1023734594.0,0.963669224489796,1.0,0.6729806530612246,0.6635195
800,1000,45,abayes,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,45,bs,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,45,abayes,TQMC-wh_n0,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,45,bs,TQMC-wh_n0,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,46,abayes,ASTER-wh,0,0,0.0,1687501847.0,0.9947991428571429,1.0,0.698209836734694,0.7100695
800,1000,46,bs,ASTER-wh,0,0,0.0,1092148200.0,0.9976031122448981,1.0,0.7075672551020407,0.7281390000000001
800,1000,46,abayes,ASTRID-ws,0,0,0.0,NA,NA,NA,NA,NA
800,1000,46,bs,ASTRID-ws,0,0,0.0,NA,NA,NA,NA,NA
800,1000,46,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,46,abayes,TQMC-n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,46,bs,TQMC-n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,46,abayes,TQMC-wn_n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,46,bs,TQMC-wn_n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,46,abayes,TQMC-ws_n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,46,bs,TQMC-ws_n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,46,abayes,TQMC-wh_n2,0,0,0.0,1687501847.0,0.9947991428571429,1.0,0.698209836734694,0.7100695
800,1000,46,bs,TQMC-wh_n2,0,0,0.0,1092148200.0,0.9976031122448981,1.0,0.7075672551020407,0.7281390000000001
800,1000,46,abayes,TQMC-wh_n1,0,0,0.0,NA,NA,NA,NA,NA
800,1000,46,bs,TQMC-wh_n1,0,0,0.0,NA,NA,NA,NA,NA
800,1000,46,abayes,TQMC-wh_n0,0,0,0.0,NA,NA,NA,NA,NA
800,1000,46,bs,TQMC-wh_n0,0,0,0.0,NA,NA,NA,NA,NA
800,1000,47,abayes,ASTER-wh,3,3,0.030612244897959183,1509805179.0,0.9717162346938777,1.0,0.6474731224489796,0.6694815000000001
800,1000,47,bs,ASTER-wh,6,6,0.061224489795918366,1248850230.0,0.9697233469387755,1.0,0.651543969387755,0.6747995
800,1000,47,abayes,ASTRID-ws,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,47,bs,ASTRID-ws,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,47,bs,ASTEROID,97,97,0.9897959183673469,NA,NA,NA,NA,NA
800,1000,47,abayes,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,47,bs,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,47,abayes,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,47,bs,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,47,abayes,TQMC-ws_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,47,bs,TQMC-ws_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,47,abayes,TQMC-wh_n2,3,3,0.030612244897959183,1509805179.0,0.9717162346938777,1.0,0.6474731224489796,0.6694815000000001
800,1000,47,bs,TQMC-wh_n2,4,4,0.04081632653061224,1248828653.0,0.9673359693877551,1.0,0.651388581632653,0.6747995
800,1000,47,abayes,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,47,bs,TQMC-wh_n1,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,47,abayes,TQMC-wh_n0,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,47,bs,TQMC-wh_n0,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,48,abayes,ASTER-wh,2,2,0.02040816326530612,1438495283.0,0.9913890510204082,1.0,0.7639637857142857,0.822023
800,1000,48,bs,ASTER-wh,3,3,0.030612244897959183,1073830703.0,0.9905600306122448,1.0,0.7531781326530612,0.8021754999999999
800,1000,48,abayes,ASTRID-ws,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,48,bs,ASTRID-ws,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,48,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,48,abayes,TQMC-n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,48,bs,TQMC-n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,48,abayes,TQMC-wn_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
