NTAX,ILSL,SPEC,REPL,SUPP,NGEN,MTHD,SEFN,SEFNR
10,medium,shallow,40,abayes,50,TQMC-ws_n2,0,0.0
10,medium,shallow,40,sh,50,TQMC-ws_n2,0,0.0
10,medium,shallow,40,abayes,50,TQMC-wh_n2,0,0.0
10,medium,shallow,40,sh,50,TQMC-wh_n2,0,0.0
10,medium,shallow,40,abayes,50,ASTER-wh,0,0.0
10,medium,shallow,40,sh,50,ASTER-wh,0,0.0
10,medium,shallow,40,abayes,50,ASTRID-ws,0,0.0
10,medium,shallow,40,sh,50,ASTRID-ws,0,0.0
10,medium,shallow,42,none,50,CA-ML,0,0.0
10,medium,shallow,42,none,50,TQMC-n2-origstudy,NA,NA
10,medium,shallow,42,none,50,TQMC-n2,0,0.0
10,medium,shallow,42,abayes,50,TQMC-ws_n2,0,0.0
10,medium,shallow,42,sh,50,TQMC-ws_n2,0,0.0
10,medium,shallow,42,abayes,50,TQMC-wh_n2,0,0.0
10,medium,shallow,42,sh,50,TQMC-wh_n2,0,0.0
10,medium,shallow,42,abayes,50,ASTER-wh,0,0.0
10,medium,shallow,42,sh,50,ASTER-wh,0,0.0
10,medium,shallow,42,abayes,50,ASTRID-ws,0,0.0
10,medium,shallow,42,sh,50,ASTRID-ws,0,0.0
10,medium,shallow,43,none,50,CA-ML,0,0.0
10,medium,shallow,43,none,50,TQMC-n2-origstudy,NA,NA
10,medium,shallow,43,none,50,TQMC-n2,0,0.0
10,medium,shallow,43,abayes,50,TQMC-ws_n2,0,0.0
10,medium,shallow,43,sh,50,TQMC-ws_n2,0,0.0
10,medium,shallow,43,abayes,50,TQMC-wh_n2,0,0.0
10,medium,shallow,43,sh,50,TQMC-wh_n2,0,0.0
10,medium,shallow,43,abayes,50,ASTER-wh,0,0.0
10,medium,shallow,43,sh,50,ASTER-wh,0,0.0
10,medium,shallow,43,abayes,50,ASTRID-ws,0,0.0
10,medium,shallow,43,sh,50,ASTRID-ws,0,0.0
10,medium,shallow,44,none,50,CA-ML,1,0.125
10,medium,shallow,44,none,50,TQMC-n2-origstudy,NA,NA
10,medium,shallow,44,none,50,TQMC-n2,0,0.0
10,medium,shallow,44,abayes,50,TQMC-ws_n2,0,0.0
10,medium,shallow,44,sh,50,TQMC-ws_n2,0,0.0
10,medium,shallow,44,abayes,50,TQMC-wh_n2,1,0.125
10,medium,shallow,44,sh,50,TQMC-wh_n2,0,0.0
10,medium,shallow,44,abayes,50,ASTER-wh,1,0.125
10,medium,shallow,44,sh,50,ASTER-wh,0,0.0
10,medium,shallow,44,abayes,50,ASTRID-ws,1,0.125
10,medium,shallow,44,sh,50,ASTRID-ws,0,0.0
10,medium,shallow,45,none,50,CA-ML,0,0.0
10,medium,shallow,45,none,50,TQMC-n2-origstudy,NA,NA
10,medium,shallow,45,none,50,TQMC-n2,0,0.0
10,medium,shallow,45,abayes,50,TQMC-ws_n2,0,0.0
10,medium,shallow,45,sh,50,TQMC-ws_n2,0,0.0
10,medium,shallow,45,abayes,50,TQMC-wh_n2,0,0.0
10,medium,shallow,45,sh,50,TQMC-wh_n2,0,0.0
10,medium,shallow,45,abayes,50,ASTER-wh,0,0.0
10,medium,shallow,45,sh,50,ASTER-wh,0,0.0
10,medium,shallow,45,abayes,50,ASTRID-ws,0,0.0
10,medium,shallow,45,sh,50,ASTRID-ws,0,0.0
10,medium,shallow,46,none,50,CA-ML,0,0.0
10,medium,shallow,46,none,50,TQMC-n2-origstudy,NA,NA
10,medium,shallow,46,none,50,TQMC-n2,0,0.0
10,medium,shallow,46,abayes,50,TQMC-ws_n2,0,0.0
10,medium,shallow,46,sh,50,TQMC-ws_n2,0,0.0
10,medium,shallow,46,abayes,50,TQMC-wh_n2,0,0.0
10,medium,shallow,46,sh,50,TQMC-wh_n2,0,0.0
10,medium,shallow,46,abayes,50,ASTER-wh,0,0.0
10,medium,shallow,46,sh,50,ASTER-wh,0,0.0
10,medium,shallow,46,abayes,50,ASTRID-ws,0,0.0
10,medium,shallow,46,sh,50,ASTRID-ws,0,0.0
10,medium,shallow,47,none,50,CA-ML,0,0.0
10,medium,shallow,47,none,50,TQMC-n2-origstudy,NA,NA
10,medium,shallow,47,none,50,TQMC-n2,0,0.0
10,medium,shallow,47,abayes,50,TQMC-ws_n2,0,0.0
10,medium,shallow,47,sh,50,TQMC-ws_n2,0,0.0
10,medium,shallow,47,abayes,50,TQMC-wh_n2,0,0.0
10,medium,shallow,47,sh,50,TQMC-wh_n2,0,0.0
10,medium,shallow,47,abayes,50,ASTER-wh,0,0.0
10,medium,shallow,47,sh,50,ASTER-wh,0,0.0
10,medium,shallow,47,abayes,50,ASTRID-ws,0,0.0
10,medium,shallow,47,sh,50,ASTRID-ws,0,0.0
10,medium,shallow,48,none,50,CA-ML,1,0.125
10,medium,shallow,48,none,50,TQMC-n2-origstudy,NA,NA
10,medium,shallow,48,none,50,TQMC-n2,0,0.0
10,medium,shallow,48,abayes,50,TQMC-ws_n2,0,0.0
10,medium,shallow,48,sh,50,TQMC-ws_n2,0,0.0
10,medium,shallow,48,abayes,50,TQMC-wh_n2,0,0.0
10,medium,shallow,48,sh,50,TQMC-wh_n2,0,0.0
10,medium,shallow,48,abayes,50,ASTER-wh,0,0.0
10,medium,shallow,48,sh,50,ASTER-wh,0,0.0
10,medium,shallow,48,abayes,50,ASTRID-ws,0,0.0
10,medium,shallow,48,sh,50,ASTRID-ws,0,0.0
10,medium,shallow,49,none,50,CA-ML,0,0.0
10,medium,shallow,49,none,50,TQMC-n2-origstudy,NA,NA
10,medium,shallow,49,none,50,TQMC-n2,0,0.0
10,medium,shallow,49,abayes,50,TQMC-ws_n2,0,0.0
10,medium,shallow,49,sh,50,TQMC-ws_n2,0,0.0
10,medium,shallow,49,abayes,50,TQMC-wh_n2,0,0.0
10,medium,shallow,49,sh,50,TQMC-wh_n2,0,0.0
10,medium,shallow,49,abayes,50,ASTER-wh,0,0.0
10,medium,shallow,49,sh,50,ASTER-wh,0,0.0
10,medium,shallow,49,abayes,50,ASTRID-ws,0,0.0
10,medium,shallow,49,sh,50,ASTRID-ws,0,0.0
10,medium,shallow,50,none,50,CA-ML,0,0.0
10,medium,shallow,50,none,50,TQMC-n2-origstudy,NA,NA
10,medium,shallow,50,none,50,TQMC-n2,0,0.0
10,medium,shallow,50,abayes,50,TQMC-ws_n2,0,0.0
10,medium,shallow,50,sh,50,TQMC-ws_n2,0,0.0
10,medium,shallow,50,abayes,50,TQMC-wh_n2,0,0.0
10,medium,shallow,50,sh,50,TQMC-wh_n2,0,0.0
10,medium,shallow,50,abayes,50,ASTER-wh,0,0.0
10,medium,shallow,50,sh,50,ASTER-wh,0,0.0
10,medium,shallow,50,abayes,50,ASTRID-ws,0,0.0
10,medium,shallow,50,sh,50,ASTRID-ws,0,0.0
10,medium,shallow,1,none,200,CA-ML,0,0.0
10,medium,shallow,1,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,1,none,200,TQMC-n2,0,0.0
10,medium,shallow,1,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,1,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,1,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,1,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,1,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,1,sh,200,ASTER-wh,0,0.0
10,medium,shallow,1,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,1,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,2,none,200,CA-ML,0,0.0
10,medium,shallow,2,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,2,none,200,TQMC-n2,0,0.0
10,medium,shallow,2,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,2,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,2,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,2,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,2,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,2,sh,200,ASTER-wh,0,0.0
10,medium,shallow,2,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,2,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,3,none,200,CA-ML,0,0.0
10,medium,shallow,3,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,3,none,200,TQMC-n2,0,0.0
10,medium,shallow,3,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,3,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,3,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,3,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,3,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,3,sh,200,ASTER-wh,0,0.0
10,medium,shallow,3,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,3,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,4,none,200,CA-ML,0,0.0
10,medium,shallow,4,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,4,none,200,TQMC-n2,0,0.0
10,medium,shallow,4,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,4,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,4,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,4,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,4,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,4,sh,200,ASTER-wh,0,0.0
10,medium,shallow,4,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,4,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,5,none,200,CA-ML,0,0.0
10,medium,shallow,5,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,5,none,200,TQMC-n2,0,0.0
10,medium,shallow,5,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,5,sh,200,TQMC-ws_n2,1,0.125
10,medium,shallow,5,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,5,sh,200,TQMC-wh_n2,1,0.125
10,medium,shallow,5,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,5,sh,200,ASTER-wh,1,0.125
10,medium,shallow,5,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,5,sh,200,ASTRID-ws,1,0.125
10,medium,shallow,6,none,200,CA-ML,0,0.0
10,medium,shallow,6,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,6,none,200,TQMC-n2,0,0.0
10,medium,shallow,6,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,6,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,6,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,6,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,6,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,6,sh,200,ASTER-wh,0,0.0
10,medium,shallow,6,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,6,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,7,none,200,CA-ML,0,0.0
10,medium,shallow,7,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,7,none,200,TQMC-n2,0,0.0
10,medium,shallow,7,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,7,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,7,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,7,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,7,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,7,sh,200,ASTER-wh,0,0.0
10,medium,shallow,7,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,7,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,8,none,200,CA-ML,0,0.0
10,medium,shallow,8,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,8,none,200,TQMC-n2,0,0.0
10,medium,shallow,8,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,8,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,8,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,8,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,8,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,8,sh,200,ASTER-wh,0,0.0
10,medium,shallow,8,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,8,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,9,none,200,CA-ML,0,0.0
10,medium,shallow,9,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,9,none,200,TQMC-n2,0,0.0
10,medium,shallow,9,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,9,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,9,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,9,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,9,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,9,sh,200,ASTER-wh,0,0.0
10,medium,shallow,9,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,9,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,10,none,200,CA-ML,1,0.125
10,medium,shallow,10,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,10,none,200,TQMC-n2,1,0.125
10,medium,shallow,10,abayes,200,TQMC-ws_n2,1,0.125
10,medium,shallow,10,sh,200,TQMC-ws_n2,1,0.125
10,medium,shallow,10,abayes,200,TQMC-wh_n2,1,0.125
10,medium,shallow,10,sh,200,TQMC-wh_n2,1,0.125
10,medium,shallow,10,abayes,200,ASTER-wh,1,0.125
10,medium,shallow,10,sh,200,ASTER-wh,1,0.125
10,medium,shallow,10,abayes,200,ASTRID-ws,1,0.125
10,medium,shallow,10,sh,200,ASTRID-ws,1,0.125
10,medium,shallow,11,none,200,CA-ML,0,0.0
10,medium,shallow,11,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,11,none,200,TQMC-n2,0,0.0
10,medium,shallow,11,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,11,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,11,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,11,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,11,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,11,sh,200,ASTER-wh,0,0.0
10,medium,shallow,11,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,11,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,12,none,200,CA-ML,0,0.0
10,medium,shallow,12,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,12,none,200,TQMC-n2,0,0.0
10,medium,shallow,12,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,12,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,12,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,12,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,12,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,12,sh,200,ASTER-wh,0,0.0
10,medium,shallow,12,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,12,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,13,none,200,CA-ML,0,0.0
10,medium,shallow,13,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,13,none,200,TQMC-n2,0,0.0
10,medium,shallow,13,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,13,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,13,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,13,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,13,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,13,sh,200,ASTER-wh,0,0.0
10,medium,shallow,13,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,13,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,14,none,200,CA-ML,0,0.0
10,medium,shallow,14,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,14,none,200,TQMC-n2,0,0.0
10,medium,shallow,14,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,14,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,14,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,14,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,14,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,14,sh,200,ASTER-wh,0,0.0
10,medium,shallow,14,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,14,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,15,none,200,CA-ML,0,0.0
10,medium,shallow,15,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,15,none,200,TQMC-n2,0,0.0
10,medium,shallow,15,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,15,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,15,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,15,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,15,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,15,sh,200,ASTER-wh,0,0.0
10,medium,shallow,15,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,15,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,16,none,200,CA-ML,0,0.0
10,medium,shallow,16,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,16,none,200,TQMC-n2,0,0.0
10,medium,shallow,16,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,16,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,16,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,16,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,16,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,16,sh,200,ASTER-wh,0,0.0
10,medium,shallow,16,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,16,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,17,none,200,CA-ML,0,0.0
10,medium,shallow,17,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,17,none,200,TQMC-n2,0,0.0
10,medium,shallow,17,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,17,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,17,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,17,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,17,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,17,sh,200,ASTER-wh,0,0.0
10,medium,shallow,17,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,17,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,18,none,200,CA-ML,0,0.0
10,medium,shallow,18,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,18,none,200,TQMC-n2,0,0.0
10,medium,shallow,18,abayes,200,TQMC-ws_n2,1,0.125
10,medium,shallow,18,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,18,abayes,200,TQMC-wh_n2,1,0.125
10,medium,shallow,18,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,18,abayes,200,ASTER-wh,1,0.125
10,medium,shallow,18,sh,200,ASTER-wh,0,0.0
10,medium,shallow,18,abayes,200,ASTRID-ws,1,0.125
10,medium,shallow,18,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,19,none,200,CA-ML,0,0.0
10,medium,shallow,19,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,19,none,200,TQMC-n2,0,0.0
10,medium,shallow,19,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,19,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,19,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,19,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,19,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,19,sh,200,ASTER-wh,0,0.0
10,medium,shallow,19,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,19,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,20,none,200,CA-ML,1,0.125
10,medium,shallow,20,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,20,none,200,TQMC-n2,1,0.125
10,medium,shallow,20,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,20,sh,200,TQMC-ws_n2,1,0.125
10,medium,shallow,20,abayes,200,TQMC-wh_n2,1,0.125
10,medium,shallow,20,sh,200,TQMC-wh_n2,1,0.125
10,medium,shallow,20,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,20,sh,200,ASTER-wh,1,0.125
10,medium,shallow,20,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,20,sh,200,ASTRID-ws,1,0.125
10,medium,shallow,21,none,200,CA-ML,0,0.0
10,medium,shallow,21,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,21,none,200,TQMC-n2,0,0.0
10,medium,shallow,21,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,21,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,21,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,21,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,21,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,21,sh,200,ASTER-wh,0,0.0
10,medium,shallow,21,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,21,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,22,none,200,CA-ML,0,0.0
10,medium,shallow,22,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,22,none,200,TQMC-n2,0,0.0
10,medium,shallow,22,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,22,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,22,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,22,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,22,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,22,sh,200,ASTER-wh,0,0.0
10,medium,shallow,22,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,22,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,23,none,200,CA-ML,0,0.0
10,medium,shallow,23,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,23,none,200,TQMC-n2,0,0.0
10,medium,shallow,23,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,23,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,23,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,23,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,23,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,23,sh,200,ASTER-wh,0,0.0
10,medium,shallow,23,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,23,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,24,none,200,CA-ML,1,0.125
10,medium,shallow,24,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,24,none,200,TQMC-n2,1,0.125
10,medium,shallow,24,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,24,sh,200,TQMC-ws_n2,1,0.125
10,medium,shallow,24,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,24,sh,200,TQMC-wh_n2,1,0.125
10,medium,shallow,24,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,24,sh,200,ASTER-wh,1,0.125
10,medium,shallow,24,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,24,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,25,none,200,CA-ML,0,0.0
10,medium,shallow,25,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,25,none,200,TQMC-n2,0,0.0
10,medium,shallow,25,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,25,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,25,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,25,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,25,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,25,sh,200,ASTER-wh,0,0.0
10,medium,shallow,25,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,25,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,26,none,200,CA-ML,0,0.0
10,medium,shallow,26,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,26,none,200,TQMC-n2,0,0.0
10,medium,shallow,26,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,26,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,26,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,26,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,26,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,26,sh,200,ASTER-wh,0,0.0
10,medium,shallow,26,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,26,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,27,none,200,CA-ML,0,0.0
10,medium,shallow,27,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,27,none,200,TQMC-n2,0,0.0
10,medium,shallow,27,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,27,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,27,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,27,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,27,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,27,sh,200,ASTER-wh,0,0.0
10,medium,shallow,27,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,27,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,28,none,200,CA-ML,0,0.0
10,medium,shallow,28,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,28,none,200,TQMC-n2,0,0.0
10,medium,shallow,28,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,28,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,28,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,28,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,28,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,28,sh,200,ASTER-wh,0,0.0
10,medium,shallow,28,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,28,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,29,none,200,CA-ML,0,0.0
10,medium,shallow,29,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,29,none,200,TQMC-n2,0,0.0
10,medium,shallow,29,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,29,sh,200,TQMC-ws_n2,0,0.0
10,medium,shallow,29,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,29,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,29,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,29,sh,200,ASTER-wh,0,0.0
10,medium,shallow,29,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,29,sh,200,ASTRID-ws,0,0.0
10,medium,shallow,30,none,200,CA-ML,2,0.25
10,medium,shallow,30,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,30,none,200,TQMC-n2,2,0.25
10,medium,shallow,30,abayes,200,TQMC-ws_n2,0,0.0
10,medium,shallow,30,sh,200,TQMC-ws_n2,2,0.25
10,medium,shallow,30,abayes,200,TQMC-wh_n2,0,0.0
10,medium,shallow,30,sh,200,TQMC-wh_n2,0,0.0
10,medium,shallow,30,abayes,200,ASTER-wh,0,0.0
10,medium,shallow,30,sh,200,ASTER-wh,0,0.0
10,medium,shallow,30,abayes,200,ASTRID-ws,0,0.0
10,medium,shallow,30,sh,200,ASTRID-ws,2,0.25
10,medium,shallow,31,none,200,CA-ML,0,0.0
10,medium,shallow,31,none,200,TQMC-n2-origstudy,NA,NA
10,medium,shallow,31,none,200,TQMC-n2,0,0.0
10,medium,shallow,31,abayes,200,TQMC-ws_n2,0,0.0
