SCAL,NGEN,NBPS,REPL,MTHD,NODE,SEFN,SERF,NQSC,SECS,FRAC
scale2d,200g,500b,R12,wqfm_v1.3,heron03,1,0.029412,0.7502003936709819,59.787000000000006,0.8357167946209042
scale2d,200g,500b,R12,wqmc_v3.0,heron03,2,0.058824,0.750245438716027,50.484,0.9897195150938912
scale2d,200g,500b,R12,TRUE,heron03,0,0.0,0.7501768491180256,0.0,0.0
scale2d,200g,500b,R13,treeqmc_n0_v1.0.0,heron07,1,0.029412,0.7633464304640776,0.998,0.0
scale2d,200g,500b,R13,treeqmc_n1_v1.0.0,heron07,1,0.029412,0.7633464304640776,1.041,0.0
scale2d,200g,500b,R13,treeqmc_n2_v1.0.0,heron07,1,0.029412,0.7633464304640776,1.033,0.0
scale2d,200g,500b,R13,astral_3_v5.7.7,heron07,1,0.029412,0.7633464304640776,5.118,0.0
scale2d,200g,500b,R13,fastral,heron07,1,0.029412,0.7633464304640776,4.113,0.0
scale2d,200g,500b,R13,wqfm_v1.3,heron07,1,0.029412,0.7633464304640776,62.083,0.8407132387287987
scale2d,200g,500b,R13,wqmc_v3.0,heron07,1,0.029412,0.7633464304640776,52.709,0.9902293725929158
scale2d,200g,500b,R13,TRUE,heron07,0,0.0,0.7632421833598304,0.0,0.0
scale2d,200g,500b,R14,treeqmc_n0_v1.0.0,heron09,1,0.029412,0.7751704141115906,0.995,0.0
scale2d,200g,500b,R14,treeqmc_n1_v1.0.0,heron09,1,0.029412,0.7751704141115906,1.049,0.0
scale2d,200g,500b,R14,treeqmc_n2_v1.0.0,heron09,2,0.058824,0.7748195169959876,1.038,0.0
scale2d,200g,500b,R14,astral_3_v5.7.7,heron09,1,0.029412,0.7751704141115906,5.09,0.0
scale2d,200g,500b,R14,fastral,heron09,1,0.029412,0.7751704141115906,4.148,0.0
scale2d,200g,500b,R14,wqfm_v1.3,heron09,2,0.058824,0.7748195169959876,61.653,0.8315572640423013
scale2d,200g,500b,R14,wqmc_v3.0,heron09,2,0.058824,0.7745802104625634,51.848,0.9888134547137788
scale2d,200g,500b,R14,TRUE,heron09,0,0.0,0.7750686653039595,0.0,0.0
scale2d,200g,500b,R15,treeqmc_n0_v1.0.0,heron01,1,0.029412,0.7624982209099856,0.996,0.0
scale2d,200g,500b,R15,treeqmc_n1_v1.0.0,heron01,1,0.029412,0.7624982209099856,1.036,0.0
scale2d,200g,500b,R15,treeqmc_n2_v1.0.0,heron01,1,0.029412,0.7624982209099856,1.036,0.0
scale2d,200g,500b,R15,astral_3_v5.7.7,heron01,1,0.029412,0.7624982209099856,5.103,0.0
scale2d,200g,500b,R15,fastral,heron01,1,0.029412,0.7624982209099856,4.128,0.0
scale2d,200g,500b,R15,wqfm_v1.3,heron01,1,0.029412,0.7624982209099856,58.881,0.8361950374484128
scale2d,200g,500b,R15,wqmc_v3.0,heron01,1,0.029412,0.7624982209099856,49.742999999999995,0.9898076111211628
scale2d,200g,500b,R15,TRUE,heron01,0,0.0,0.7624549928079339,0.0,0.0
scale2d,200g,500b,R16,treeqmc_n0_v1.0.0,heron10,2,0.058824,0.7575571958513135,0.999,0.0
scale2d,200g,500b,R16,treeqmc_n1_v1.0.0,heron10,2,0.058824,0.7575571958513135,1.039,0.0
scale2d,200g,500b,R16,treeqmc_n2_v1.0.0,heron10,2,0.058824,0.7575571958513135,1.032,0.0
scale2d,200g,500b,R16,astral_3_v5.7.7,heron10,2,0.058824,0.7575571958513135,5.453,0.0
scale2d,200g,500b,R16,fastral,heron10,2,0.058824,0.7575571958513135,3.993,0.0
scale2d,200g,500b,R16,wqfm_v1.3,heron10,2,0.058824,0.7575571958513135,58.94,0.8353749575839837
scale2d,200g,500b,R16,wqmc_v3.0,heron10,2,0.058824,0.7575571958513135,49.738,0.9899272186255982
scale2d,200g,500b,R16,TRUE,heron10,0,0.0,0.7574397002044061,0.0,0.0
scale2d,200g,500b,R17,treeqmc_n0_v1.0.0,heron11,2,0.058824,0.7527205693088046,0.997,0.0
scale2d,200g,500b,R17,treeqmc_n1_v1.0.0,heron11,2,0.058824,0.7527205693088046,1.038,0.0
scale2d,200g,500b,R17,treeqmc_n2_v1.0.0,heron11,2,0.058824,0.7527205693088046,1.033,0.0
scale2d,200g,500b,R17,astral_3_v5.7.7,heron11,2,0.058824,0.7527205693088046,5.272,0.0
scale2d,200g,500b,R17,fastral,heron11,2,0.058824,0.7527205693088046,4.04,0.0
scale2d,200g,500b,R17,wqfm_v1.3,heron11,2,0.058824,0.7527205693088046,56.119,0.8254958213795685
scale2d,200g,500b,R17,wqmc_v3.0,heron11,3,0.08823500000000001,0.7526489514724809,46.832,0.9891954219337206
scale2d,200g,500b,R17,TRUE,heron11,0,0.0,0.7523331819214172,0.0,0.0
scale2d,200g,500b,R18,treeqmc_n0_v1.0.0,heron08,2,0.058824,0.7445711257475963,1.008,0.0
scale2d,200g,500b,R18,treeqmc_n1_v1.0.0,heron08,2,0.058824,0.7445711257475963,1.039,0.0
scale2d,200g,500b,R18,treeqmc_n2_v1.0.0,heron08,2,0.058824,0.7445711257475963,1.043,0.0
scale2d,200g,500b,R18,astral_3_v5.7.7,heron08,2,0.058824,0.7445711257475963,5.557,0.0
scale2d,200g,500b,R18,fastral,heron08,2,0.058824,0.7445711257475963,4.275,0.0
scale2d,200g,500b,R18,wqfm_v1.3,heron08,2,0.058824,0.7445711257475963,58.399,0.8270689566602167
scale2d,200g,500b,R18,wqmc_v3.0,heron08,2,0.058824,0.7445711257475963,48.833,0.9890852497286671
scale2d,200g,500b,R18,TRUE,heron08,0,0.0,0.7444880006056477,0.0,0.0
scale2d,200g,500b,R19,treeqmc_n0_v1.0.0,heron06,3,0.08823500000000001,0.7614065409947763,0.988,0.0
scale2d,200g,500b,R19,treeqmc_n1_v1.0.0,heron06,3,0.08823500000000001,0.7614065409947763,1.024,0.0
scale2d,200g,500b,R19,treeqmc_n2_v1.0.0,heron06,1,0.029412,0.7613041865394806,1.027,0.0
scale2d,200g,500b,R19,astral_3_v5.7.7,heron06,3,0.08823500000000001,0.7614065409947763,5.503,0.0
scale2d,200g,500b,R19,fastral,heron06,3,0.08823500000000001,0.7614065409947763,4.314,0.0
scale2d,200g,500b,R19,wqfm_v1.3,heron06,1,0.029412,0.7613041865394806,59.63,0.827201073285259
scale2d,200g,500b,R19,wqmc_v3.0,heron06,3,0.08823500000000001,0.7614065409947763,49.838,0.9897267145551587
scale2d,200g,500b,R19,TRUE,heron06,0,0.0,0.7611482322658794,0.0,0.0
scale2d,200g,500b,R20,treeqmc_n0_v1.0.0,heron03,3,0.08823500000000001,0.7566072374895905,0.994,0.0
scale2d,200g,500b,R20,treeqmc_n1_v1.0.0,heron03,3,0.08823500000000001,0.7566072374895905,1.029,0.0
scale2d,200g,500b,R20,treeqmc_n2_v1.0.0,heron03,2,0.058824,0.7565951245363008,1.024,0.0
scale2d,200g,500b,R20,astral_3_v5.7.7,heron03,3,0.08823500000000001,0.7566072374895905,5.646,0.0
scale2d,200g,500b,R20,fastral,heron03,3,0.08823500000000001,0.7566072374895905,4.184,0.0
scale2d,200g,500b,R20,wqfm_v1.3,heron03,2,0.058824,0.7565951245363008,61.859,0.8380510515850563
scale2d,200g,500b,R20,wqmc_v3.0,heron03,3,0.08823500000000001,0.7566072374895905,52.356,0.9901634960653984
scale2d,200g,500b,R20,TRUE,heron03,0,0.0,0.7564047240517828,0.0,0.0
scale2u,200g,500b,R1,treeqmc_n0_v1.0.0,heron02,1,0.029412,0.9035652206828676,0.989,0.0
scale2u,200g,500b,R1,treeqmc_n1_v1.0.0,heron02,1,0.029412,0.9035652206828676,1.01,0.0
scale2u,200g,500b,R1,treeqmc_n2_v1.0.0,heron02,2,0.058824,0.9035069270951624,1.015,0.0
scale2u,200g,500b,R1,astral_3_v5.7.7,heron02,1,0.029412,0.9035652206828676,1.943,0.0
scale2u,200g,500b,R1,fastral,heron02,1,0.029412,0.9035652206828676,4.303,0.0
scale2u,200g,500b,R1,wqfm_v1.3,heron02,2,0.058824,0.9035069270951624,57.203,0.8449032393405941
scale2u,200g,500b,R1,wqmc_v3.0,heron02,1,0.029412,0.9035652206828676,48.910000000000004,0.9881619300756491
scale2u,200g,500b,R1,TRUE,heron02,0,0.0,0.9035041259747142,0.0,0.0
scale2u,200g,500b,R2,treeqmc_n0_v1.0.0,heron04,0,0.0,0.9023963206904384,0.974,0.0
scale2u,200g,500b,R2,treeqmc_n1_v1.0.0,heron04,0,0.0,0.9023963206904384,1.007,0.0
scale2u,200g,500b,R2,treeqmc_n2_v1.0.0,heron04,0,0.0,0.9023963206904384,1.001,0.0
scale2u,200g,500b,R2,astral_3_v5.7.7,heron04,0,0.0,0.9023963206904384,1.803,0.0
scale2u,200g,500b,R2,fastral,heron04,0,0.0,0.9023963206904384,3.925,0.0
scale2u,200g,500b,R2,wqfm_v1.3,heron04,0,0.0,0.9023963206904384,62.706999999999994,0.8188718962795223
scale2u,200g,500b,R2,wqmc_v3.0,heron04,0,0.0,0.9023963206904384,51.918,0.9890404098771138
scale2u,200g,500b,R2,TRUE,heron04,0,0.0,0.9023963206904384,0.0,0.0
scale2u,200g,500b,R3,treeqmc_n0_v1.0.0,heron05,0,0.0,0.9097980165038988,0.98,0.0
scale2u,200g,500b,R3,treeqmc_n1_v1.0.0,heron05,0,0.0,0.9097980165038988,1.017,0.0
scale2u,200g,500b,R3,treeqmc_n2_v1.0.0,heron05,0,0.0,0.9097980165038988,1.017,0.0
scale2u,200g,500b,R3,astral_3_v5.7.7,heron05,0,0.0,0.9097980165038988,1.947,0.0
scale2u,200g,500b,R3,fastral,heron05,0,0.0,0.9097980165038988,3.949,0.0
scale2u,200g,500b,R3,wqfm_v1.3,heron05,0,0.0,0.9097980165038988,57.135999999999996,0.8534024082889947
scale2u,200g,500b,R3,wqmc_v3.0,heron05,0,0.0,0.9097980165038988,49.321999999999996,0.9886054904505089
scale2u,200g,500b,R3,TRUE,heron05,0,0.0,0.9097980165038988,0.0,0.0
scale2u,200g,500b,R4,treeqmc_n0_v1.0.0,heron01,1,0.029412,0.9057032326444092,0.983,0.0
scale2u,200g,500b,R4,treeqmc_n1_v1.0.0,heron01,1,0.029412,0.9057032326444092,1.01,0.0
scale2u,200g,500b,R4,treeqmc_n2_v1.0.0,heron01,1,0.029412,0.9057032326444092,1.011,0.0
scale2u,200g,500b,R4,astral_3_v5.7.7,heron01,1,0.029412,0.9057032326444092,1.902,0.0
scale2u,200g,500b,R4,fastral,heron01,1,0.029412,0.9057032326444092,3.961,0.0
scale2u,200g,500b,R4,wqfm_v1.3,heron01,1,0.029412,0.9057032326444092,57.462999999999994,0.8462140855855073
scale2u,200g,500b,R4,wqmc_v3.0,heron01,1,0.029412,0.9057032326444092,49.192,0.9884940640754594
scale2u,200g,500b,R4,TRUE,heron01,0,0.0,0.9056846846846848,0.0,0.0
scale2u,200g,500b,R5,treeqmc_n0_v1.0.0,heron09,0,0.0,0.9022527821939588,0.989,0.0
scale2u,200g,500b,R5,treeqmc_n1_v1.0.0,heron09,0,0.0,0.9022527821939588,1.014,0.0
scale2u,200g,500b,R5,treeqmc_n2_v1.0.0,heron09,0,0.0,0.9022527821939588,1.013,0.0
scale2u,200g,500b,R5,astral_3_v5.7.7,heron09,0,0.0,0.9022527821939588,2.093,0.0
scale2u,200g,500b,R5,fastral,heron09,0,0.0,0.9022527821939588,3.873,0.0
scale2u,200g,500b,R5,wqfm_v1.3,heron09,0,0.0,0.9022527821939588,62.018,0.8163758908703925
scale2u,200g,500b,R5,wqmc_v3.0,heron09,0,0.0,0.9022527821939588,51.193000000000005,0.9890024026722403
scale2u,200g,500b,R5,TRUE,heron09,0,0.0,0.9022527821939588,0.0,0.0
scale2u,200g,500b,R6,treeqmc_n0_v1.0.0,heron07,2,0.058824,0.9071332424861837,0.978,0.0
scale2u,200g,500b,R6,treeqmc_n1_v1.0.0,heron07,2,0.058824,0.9071332424861837,1.011,0.0
scale2u,200g,500b,R6,treeqmc_n2_v1.0.0,heron07,1,0.029412,0.9071202210613976,1.009,0.0
scale2u,200g,500b,R6,astral_3_v5.7.7,heron07,2,0.058824,0.9071332424861837,1.93,0.0
scale2u,200g,500b,R6,fastral,heron07,2,0.058824,0.9071332424861837,4.078,0.0
scale2u,200g,500b,R6,wqfm_v1.3,heron07,1,0.029412,0.9071202210613976,62.272999999999996,0.8205964061471264
scale2u,200g,500b,R6,wqmc_v3.0,heron07,2,0.058824,0.9071332424861837,51.674,0.9889112513062662
scale2u,200g,500b,R6,TRUE,heron07,0,0.0,0.90702808691044,0.0,0.0
scale2u,200g,500b,R7,treeqmc_n0_v1.0.0,heron00,1,0.029412,0.9038607010371716,1.892,0.0
scale2u,200g,500b,R7,treeqmc_n1_v1.0.0,heron00,1,0.029412,0.9038607010371716,1.956,0.0
scale2u,200g,500b,R7,treeqmc_n2_v1.0.0,heron00,1,0.029412,0.9038607010371716,1.948,0.0
scale2u,200g,500b,R7,astral_3_v5.7.7,heron00,1,0.029412,0.9038607010371716,3.044,0.0
scale2u,200g,500b,R7,fastral,heron00,1,0.029412,0.9038607010371716,6.659,0.0
scale2u,200g,500b,R7,wqfm_v1.3,heron00,1,0.029412,0.9038607010371716,102.18700000000001,0.8561950150214802
scale2u,200g,500b,R7,wqmc_v3.0,heron00,1,0.029412,0.9038607010371716,88.58,0.9877173176789343
scale2u,200g,500b,R7,TRUE,heron00,0,0.0,0.9037188280717692,0.0,0.0
scale2u,200g,500b,R8,treeqmc_n0_v1.0.0,heron10,1,0.029412,0.9056226057990764,0.981,0.0
scale2u,200g,500b,R8,treeqmc_n1_v1.0.0,heron10,1,0.029412,0.9056226057990764,1.013,0.0
scale2u,200g,500b,R8,treeqmc_n2_v1.0.0,heron10,1,0.029412,0.9056226057990764,1.018,0.0
scale2u,200g,500b,R8,astral_3_v5.7.7,heron10,1,0.029412,0.9056226057990764,2.08,0.0
scale2u,200g,500b,R8,fastral,heron10,1,0.029412,0.9056226057990764,4.013,0.0
scale2u,200g,500b,R8,wqfm_v1.3,heron10,1,0.029412,0.9056226057990764,57.466,0.8484321163818606
scale2u,200g,500b,R8,wqmc_v3.0,heron10,1,0.029412,0.9056226057990764,49.327,0.9884241895919071
scale2u,200g,500b,R8,TRUE,heron10,0,0.0,0.9054324324324324,0.0,0.0
scale2u,200g,500b,R9,treeqmc_n0_v1.0.0,heron04,2,0.058824,0.9080301309713076,0.977,0.0
scale2u,200g,500b,R9,treeqmc_n1_v1.0.0,heron04,2,0.058824,0.9080301309713076,1.009,0.0
scale2u,200g,500b,R9,treeqmc_n2_v1.0.0,heron04,1,0.029412,0.9079856158679688,1.006,0.0
scale2u,200g,500b,R9,astral_3_v5.7.7,heron04,2,0.058824,0.9080301309713076,1.97,0.0
scale2u,200g,500b,R9,fastral,heron04,2,0.058824,0.9080301309713076,3.966,0.0
scale2u,200g,500b,R9,wqfm_v1.3,heron04,1,0.029412,0.9079856158679688,60.153999999999996,0.8552382218971307
scale2u,200g,500b,R9,wqmc_v3.0,heron04,2,0.058824,0.9080301309713076,52.015,0.989060847832356
scale2u,200g,500b,R9,TRUE,heron04,0,0.0,0.9078979483685368,0.0,0.0
scale2u,200g,500b,R10,treeqmc_n0_v1.0.0,heron02,0,0.0,0.9042846148373788,0.982,0.0
scale2u,200g,500b,R10,treeqmc_n1_v1.0.0,heron02,0,0.0,0.9042846148373788,1.02,0.0
scale2u,200g,500b,R10,treeqmc_n2_v1.0.0,heron02,0,0.0,0.9042846148373788,1.018,0.0
scale2u,200g,500b,R10,astral_3_v5.7.7,heron02,0,0.0,0.9042846148373788,2.075,0.0
scale2u,200g,500b,R10,fastral,heron02,0,0.0,0.9042846148373788,4.964,0.0
scale2u,200g,500b,R10,wqfm_v1.3,heron02,0,0.0,0.9042846148373788,59.461,0.8499352516775701
scale2u,200g,500b,R10,wqmc_v3.0,heron02,0,0.0,0.9042846148373788,51.104,0.9889245460237945
scale2u,200g,500b,R10,TRUE,heron02,0,0.0,0.9042846148373788,0.0,0.0
scale2u,200g,500b,R11,treeqmc_n0_v1.0.0,heron05,1,0.029412,0.9055259292906352,0.983,0.0
scale2u,200g,500b,R11,treeqmc_n1_v1.0.0,heron05,1,0.029412,0.9055259292906352,1.011,0.0
scale2u,200g,500b,R11,treeqmc_n2_v1.0.0,heron05,1,0.029412,0.9055259292906352,1.014,0.0
scale2u,200g,500b,R11,astral_3_v5.7.7,heron05,1,0.029412,0.9055259292906352,2.096,0.0
scale2u,200g,500b,R11,fastral,heron05,1,0.029412,0.9055259292906352,4.023,0.0
scale2u,200g,500b,R11,wqfm_v1.3,heron05,1,0.029412,0.9055259292906352,58.976,0.8156029571351058
scale2u,200g,500b,R11,wqmc_v3.0,heron05,1,0.029412,0.9055259292906352,48.665,0.9884105620055481
scale2u,200g,500b,R11,TRUE,heron05,0,0.0,0.9054507532742828,0.0,0.0
scale2u,200g,500b,R12,treeqmc_n0_v1.0.0,heron11,1,0.029412,0.9010439851616322,0.991,0.0
scale2u,200g,500b,R12,treeqmc_n1_v1.0.0,heron11,1,0.029412,0.9010439851616322,1.015,0.0
scale2u,200g,500b,R12,treeqmc_n2_v1.0.0,heron11,1,0.029412,0.9010439851616322,1.012,0.0
scale2u,200g,500b,R12,astral_3_v5.7.7,heron11,1,0.029412,0.9010439851616322,2.058,0.0
scale2u,200g,500b,R12,fastral,heron11,1,0.029412,0.9010439851616322,3.986,0.0
scale2u,200g,500b,R12,wqfm_v1.3,heron11,1,0.029412,0.9010439851616322,60.293,0.8043719834806694
scale2u,200g,500b,R12,wqmc_v3.0,heron11,1,0.029412,0.9010439851616322,49.080999999999996,0.9881216764124611
scale2u,200g,500b,R12,TRUE,heron11,0,0.0,0.9010098417745476,0.0,0.0
scale2u,200g,500b,R13,treeqmc_n0_v1.0.0,heron03,2,0.058824,0.9045237338178514,0.977,0.0
scale2u,200g,500b,R13,treeqmc_n1_v1.0.0,heron03,2,0.058824,0.9045237338178514,1.006,0.0
scale2u,200g,500b,R13,treeqmc_n2_v1.0.0,heron03,2,0.058824,0.9044672571731396,1.012,0.0
scale2u,200g,500b,R13,astral_3_v5.7.7,heron03,2,0.058824,0.9045237338178514,2.006,0.0
scale2u,200g,500b,R13,fastral,heron03,2,0.058824,0.9045237338178514,4.773,0.0
scale2u,200g,500b,R13,wqfm_v1.3,heron03,2,0.058824,0.9044672571731396,59.144,0.8549472473961856
scale2u,200g,500b,R13,wqmc_v3.0,heron03,2,0.058824,0.9045237338178514,51.147,0.9886210334917004
scale2u,200g,500b,R13,TRUE,heron03,0,0.0,0.9044337194337194,0.0,0.0
scale2u,200g,500b,R14,treeqmc_n0_v1.0.0,heron06,1,0.029412,0.8991978196684078,0.982,0.0
scale2u,200g,500b,R14,treeqmc_n1_v1.0.0,heron06,1,0.029412,0.8991978196684078,1.009,0.0
scale2u,200g,500b,R14,treeqmc_n2_v1.0.0,heron06,1,0.029412,0.8991978196684078,1.008,0.0
scale2u,200g,500b,R14,astral_3_v5.7.7,heron06,1,0.029412,0.8991978196684078,2.133,0.0
scale2u,200g,500b,R14,fastral,heron06,1,0.029412,0.8991978196684078,4.053,0.0
scale2u,200g,500b,R14,wqfm_v1.3,heron06,1,0.029412,0.8991978196684078,57.373,0.8437243999790842
scale2u,200g,500b,R14,wqmc_v3.0,heron06,1,0.029412,0.8991978196684078,48.974999999999994,0.9884022460439
scale2u,200g,500b,R14,TRUE,heron06,0,0.0,0.8991007646301764,0.0,0.0
scale2u,200g,500b,R15,treeqmc_n0_v1.0.0,heron07,1,0.029412,0.90375312287077,0.99,0.0
scale2u,200g,500b,R15,treeqmc_n1_v1.0.0,heron07,1,0.029412,0.90375312287077,1.017,0.0
scale2u,200g,500b,R15,treeqmc_n2_v1.0.0,heron07,0,0.0,0.9035529563176622,1.015,0.0
scale2u,200g,500b,R15,astral_3_v5.7.7,heron07,1,0.029412,0.90375312287077,2.028,0.0
scale2u,200g,500b,R15,fastral,heron07,1,0.029412,0.90375312287077,4.02,0.0
scale2u,200g,500b,R15,wqfm_v1.3,heron07,0,0.0,0.9035529563176622,60.78,0.854261270154656
scale2u,200g,500b,R15,wqmc_v3.0,heron07,1,0.029412,0.90375312287077,52.483999999999995,0.9892919746970505
scale2u,200g,500b,R15,TRUE,heron07,0,0.0,0.9035529563176622,0.0,0.0
scale2u,200g,500b,R16,treeqmc_n0_v1.0.0,heron08,0,0.0,0.9072226512226512,0.986,0.0
scale2u,200g,500b,R16,treeqmc_n1_v1.0.0,heron08,0,0.0,0.9072226512226512,1.015,0.0
scale2u,200g,500b,R16,treeqmc_n2_v1.0.0,heron08,0,0.0,0.9072226512226512,1.017,0.0
scale2u,200g,500b,R16,astral_3_v5.7.7,heron08,0,0.0,0.9072226512226512,1.812,0.0
scale2u,200g,500b,R16,fastral,heron08,0,0.0,0.9072226512226512,3.967,0.0
scale2u,200g,500b,R16,wqfm_v1.3,heron08,0,0.0,0.9072226512226512,57.08,0.8495094604064471
scale2u,200g,500b,R16,wqmc_v3.0,heron08,0,0.0,0.9072226512226512,49.069,0.9882002893884122
scale2u,200g,500b,R16,TRUE,heron08,0,0.0,0.9072226512226512,0.0,0.0
scale2u,200g,500b,R17,treeqmc_n0_v1.0.0,heron01,2,0.058824,0.8995841471723824,0.981,0.0
scale2u,200g,500b,R17,treeqmc_n1_v1.0.0,heron01,2,0.058824,0.8995841471723824,1.009,0.0
scale2u,200g,500b,R17,treeqmc_n2_v1.0.0,heron01,2,0.058824,0.8995841471723824,1.007,0.0
scale2u,200g,500b,R17,astral_3_v5.7.7,heron01,2,0.058824,0.8995841471723824,1.899,0.0
scale2u,200g,500b,R17,fastral,heron01,2,0.058824,0.8995841471723824,4.19,0.0
scale2u,200g,500b,R17,wqfm_v1.3,heron01,2,0.058824,0.8995841471723824,57.509,0.8364777686970735
scale2u,200g,500b,R17,wqmc_v3.0,heron01,2,0.058824,0.8995841471723824,48.693,0.9879243423079292
scale2u,200g,500b,R17,TRUE,heron01,0,0.0,0.8994093421152245,0.0,0.0
scale2u,200g,500b,R18,treeqmc_n0_v1.0.0,heron09,1,0.029412,0.9011214323567264,0.991,0.0
scale2u,200g,500b,R18,treeqmc_n1_v1.0.0,heron09,1,0.029412,0.9011214323567264,1.015,0.0
scale2u,200g,500b,R18,treeqmc_n2_v1.0.0,heron09,1,0.029412,0.9011214323567264,1.008,0.0
scale2u,200g,500b,R18,astral_3_v5.7.7,heron09,1,0.029412,0.9011214323567264,2.126,0.0
scale2u,200g,500b,R18,fastral,heron09,1,0.029412,0.9011214323567264,3.987,0.0
scale2u,200g,500b,R18,wqfm_v1.3,heron09,1,0.029412,0.9011214323567264,59.952999999999996,0.8460627491535035
scale2u,200g,500b,R18,wqmc_v3.0,heron09,1,0.029412,0.9011214323567264,51.294,0.9888875891917184
scale2u,200g,500b,R18,TRUE,heron09,0,0.0,0.9010861533802711,0.0,0.0
scale2u,200g,500b,R19,treeqmc_n0_v1.0.0,heron10,0,0.0,0.9072166704519644,0.977,0.0
scale2u,200g,500b,R19,treeqmc_n1_v1.0.0,heron10,0,0.0,0.9072166704519644,1.012,0.0
scale2u,200g,500b,R19,treeqmc_n2_v1.0.0,heron10,0,0.0,0.9072166704519644,1.009,0.0
scale2u,200g,500b,R19,astral_3_v5.7.7,heron10,0,0.0,0.9072166704519644,2.033,0.0
scale2u,200g,500b,R19,fastral,heron10,0,0.0,0.9072166704519644,3.953,0.0
scale2u,200g,500b,R19,wqfm_v1.3,heron10,0,0.0,0.9072166704519644,59.308,0.8124873541512105
scale2u,200g,500b,R19,wqmc_v3.0,heron10,0,0.0,0.9072166704519644,48.757999999999996,0.9882891012756881
scale2u,200g,500b,R19,TRUE,heron10,0,0.0,0.9072166704519644,0.0,0.0
scale2u,200g,500b,R20,treeqmc_n0_v1.0.0,heron04,0,0.0,0.9083151639033992,0.979,0.0
scale2u,200g,500b,R20,treeqmc_n1_v1.0.0,heron04,0,0.0,0.9083151639033992,1.007,0.0
scale2u,200g,500b,R20,treeqmc_n2_v1.0.0,heron04,0,0.0,0.9083151639033992,1.009,0.0
scale2u,200g,500b,R20,astral_3_v5.7.7,heron04,0,0.0,0.9083151639033992,1.932,0.0
scale2u,200g,500b,R20,fastral,heron04,0,0.0,0.9083151639033992,3.93,0.0
scale2u,200g,500b,R20,wqfm_v1.3,heron04,0,0.0,0.9083151639033992,58.976,0.8505324199674444
scale2u,200g,500b,R20,wqmc_v3.0,heron04,0,0.0,0.9083151639033992,50.741,0.9885694014702116
scale2u,200g,500b,R20,TRUE,heron04,0,0.0,0.9083151639033992,0.0,0.0
noscale,25g,500b,R1,treeqmc_n0_v1.0.0,heron11,3,0.08823500000000001,0.8622484669543493,0.145,0.0
noscale,25g,500b,R1,treeqmc_n1_v1.0.0,heron11,3,0.08823500000000001,0.8622484669543493,0.148,0.0
noscale,25g,500b,R1,treeqmc_n2_v1.0.0,heron11,3,0.08823500000000001,0.8622484669543493,0.146,0.0
noscale,25g,500b,R1,astral_3_v5.7.7,heron11,3,0.08823500000000001,0.8622484669543493,0.883,0.0
noscale,25g,500b,R1,fastral,heron11,3,0.08823500000000001,0.8622484669543493,2.884,0.0
noscale,25g,500b,R1,wqfm_v1.3,heron11,3,0.08823500000000001,0.8622484669543493,16.541999999999998,0.43628339983073394
noscale,25g,500b,R1,wqmc_v3.0,heron11,3,0.08823500000000001,0.8622484669543493,7.7459999999999996,0.9317066873224891
noscale,25g,500b,R1,TRUE,heron11,0,0.0,0.8617572866984632,0.0,0.0
noscale,25g,500b,R2,treeqmc_n0_v1.0.0,heron05,4,0.117647,0.8617736391854038,0.144,0.0
noscale,25g,500b,R2,treeqmc_n1_v1.0.0,heron05,4,0.117647,0.8617736391854038,0.148,0.0
noscale,25g,500b,R2,treeqmc_n2_v1.0.0,heron05,2,0.058824,0.8616155651449772,0.15,0.0
noscale,25g,500b,R2,astral_3_v5.7.7,heron05,4,0.117647,0.8617736391854038,0.967,0.0
noscale,25g,500b,R2,fastral,heron05,4,0.117647,0.8617736391854038,2.99,0.0
noscale,25g,500b,R2,wqfm_v1.3,heron05,2,0.058824,0.8616155651449772,15.079999999999998,0.4647214854111406
noscale,25g,500b,R2,wqmc_v3.0,heron05,4,0.117647,0.8617736391854038,7.543,0.9290733130054355
noscale,25g,500b,R2,TRUE,heron05,0,0.0,0.8611879778938603,0.0,0.0
noscale,25g,500b,R3,treeqmc_n0_v1.0.0,heron06,5,0.147059,0.8658411688999924,0.142,0.0
noscale,25g,500b,R3,treeqmc_n1_v1.0.0,heron06,5,0.147059,0.8658411688999924,0.147,0.0
noscale,25g,500b,R3,treeqmc_n2_v1.0.0,heron06,4,0.117647,0.8657945340298282,0.146,0.0
noscale,25g,500b,R3,astral_3_v5.7.7,heron06,5,0.147059,0.8658411688999924,0.943,0.0
noscale,25g,500b,R3,fastral,heron06,5,0.147059,0.8658411688999924,3.007,0.0
noscale,25g,500b,R3,wqfm_v1.3,heron06,4,0.117647,0.8657945340298282,14.916,0.4922231161169214
noscale,25g,500b,R3,wqmc_v3.0,heron06,5,0.147059,0.8658411688999924,7.877,0.9320807413990098
noscale,25g,500b,R3,TRUE,heron06,0,0.0,0.8606192747369218,0.0,0.0
noscale,25g,500b,R4,treeqmc_n0_v1.0.0,heron01,4,0.117647,0.8432529336058748,0.147,0.0
noscale,25g,500b,R4,treeqmc_n1_v1.0.0,heron01,4,0.117647,0.8432529336058748,0.15,0.0
noscale,25g,500b,R4,treeqmc_n2_v1.0.0,heron01,4,0.117647,0.8432529336058748,0.148,0.0
noscale,25g,500b,R4,astral_3_v5.7.7,heron01,4,0.117647,0.8432529336058748,1.011,0.0
noscale,25g,500b,R4,fastral,heron01,4,0.117647,0.8432529336058748,2.89,0.0
