SCAL,NGEN,NBPS,REPL,GENE,NL,I1,I2,FN,FP,RF
noscale,200g,500b,R5,51,37,34,34,12,12,0.352941
noscale,200g,500b,R5,52,37,34,34,19,19,0.558824
noscale,200g,500b,R5,53,37,34,34,16,16,0.470588
noscale,200g,500b,R5,54,37,34,34,21,21,0.617647
noscale,200g,500b,R5,55,37,34,34,14,14,0.411765
noscale,200g,500b,R5,56,37,34,34,20,20,0.588235
noscale,200g,500b,R5,57,37,34,34,19,19,0.558824
noscale,200g,500b,R5,58,37,34,34,15,15,0.441176
noscale,200g,500b,R5,59,37,34,34,15,15,0.441176
noscale,200g,500b,R5,60,37,34,34,14,14,0.411765
noscale,200g,500b,R5,61,37,34,34,12,12,0.352941
noscale,200g,500b,R5,62,37,34,34,13,13,0.382353
noscale,200g,500b,R5,63,37,34,34,15,15,0.441176
noscale,200g,500b,R5,64,37,34,34,10,10,0.294118
noscale,200g,500b,R5,65,37,34,34,14,14,0.411765
noscale,200g,500b,R5,66,37,34,34,12,12,0.352941
noscale,200g,500b,R5,67,37,34,34,18,18,0.529412
noscale,200g,500b,R5,68,37,34,34,15,15,0.441176
noscale,200g,500b,R5,69,37,34,34,20,20,0.588235
noscale,200g,500b,R5,70,37,34,34,18,18,0.529412
noscale,200g,500b,R5,71,37,34,34,18,18,0.529412
noscale,200g,500b,R5,72,37,34,34,17,17,0.500000
noscale,200g,500b,R5,73,37,34,34,11,11,0.323529
noscale,200g,500b,R5,74,37,34,34,23,23,0.676471
noscale,200g,500b,R5,75,37,34,34,16,16,0.470588
noscale,200g,500b,R5,76,37,34,34,16,16,0.470588
noscale,200g,500b,R5,77,37,34,34,13,13,0.382353
noscale,200g,500b,R5,78,37,34,34,14,14,0.411765
noscale,200g,500b,R5,79,37,34,34,13,13,0.382353
noscale,200g,500b,R5,80,37,34,34,17,17,0.500000
noscale,200g,500b,R5,81,37,34,34,17,17,0.500000
noscale,200g,500b,R5,82,37,34,34,12,12,0.352941
noscale,200g,500b,R5,83,37,34,34,14,14,0.411765
noscale,200g,500b,R5,84,37,34,34,14,14,0.411765
noscale,200g,500b,R5,85,37,34,34,13,13,0.382353
noscale,200g,500b,R5,86,37,34,34,19,19,0.558824
noscale,200g,500b,R5,87,37,34,34,16,16,0.470588
noscale,200g,500b,R5,88,37,34,34,16,16,0.470588
noscale,200g,500b,R5,89,37,34,34,18,18,0.529412
noscale,200g,500b,R5,90,37,34,34,20,20,0.588235
noscale,200g,500b,R5,91,37,34,34,20,20,0.588235
noscale,200g,500b,R5,92,37,34,34,15,15,0.441176
noscale,200g,500b,R5,93,37,34,34,12,12,0.352941
noscale,200g,500b,R5,94,37,34,34,15,15,0.441176
noscale,200g,500b,R5,95,37,34,34,13,13,0.382353
noscale,200g,500b,R5,96,37,34,34,15,15,0.441176
noscale,200g,500b,R5,97,37,34,34,19,19,0.558824
noscale,200g,500b,R5,98,37,34,34,16,16,0.470588
noscale,200g,500b,R5,99,37,34,34,16,16,0.470588
noscale,200g,500b,R5,100,37,34,34,13,13,0.382353
noscale,200g,500b,R5,101,37,34,34,11,11,0.323529
noscale,200g,500b,R5,102,37,34,34,16,16,0.470588
noscale,200g,500b,R5,103,37,34,34,17,17,0.500000
noscale,200g,500b,R5,104,37,34,34,14,14,0.411765
noscale,200g,500b,R5,105,37,34,34,15,15,0.441176
noscale,200g,500b,R5,106,37,34,34,14,14,0.411765
noscale,200g,500b,R5,107,37,34,34,13,13,0.382353
noscale,200g,500b,R5,108,37,34,34,18,18,0.529412
noscale,200g,500b,R5,109,37,34,34,17,17,0.500000
noscale,200g,500b,R5,110,37,34,34,16,16,0.470588
noscale,200g,500b,R5,111,37,34,34,14,14,0.411765
noscale,200g,500b,R5,112,37,34,34,15,15,0.441176
noscale,200g,500b,R5,113,37,34,34,10,10,0.294118
noscale,200g,500b,R5,114,37,34,34,14,14,0.411765
noscale,200g,500b,R5,115,37,34,34,16,16,0.470588
noscale,200g,500b,R5,116,37,34,34,16,16,0.470588
noscale,200g,500b,R5,117,37,34,34,10,10,0.294118
noscale,200g,500b,R5,118,37,34,34,18,18,0.529412
noscale,200g,500b,R5,119,37,34,34,17,17,0.500000
noscale,200g,500b,R5,120,37,34,34,17,17,0.500000
noscale,200g,500b,R5,121,37,34,34,9,9,0.264706
noscale,200g,500b,R5,122,37,34,34,14,14,0.411765
noscale,200g,500b,R5,123,37,34,34,15,15,0.441176
noscale,200g,500b,R5,124,37,34,34,14,14,0.411765
noscale,200g,500b,R5,125,37,34,34,16,16,0.470588
noscale,200g,500b,R5,126,37,34,34,15,15,0.441176
noscale,200g,500b,R5,127,37,34,34,16,16,0.470588
noscale,200g,500b,R5,128,37,34,34,19,19,0.558824
noscale,200g,500b,R5,129,37,34,34,14,14,0.411765
noscale,200g,500b,R5,130,37,34,34,14,14,0.411765
noscale,200g,500b,R5,131,37,34,34,9,9,0.264706
noscale,200g,500b,R5,132,37,34,34,13,13,0.382353
noscale,200g,500b,R5,133,37,34,34,11,11,0.323529
noscale,200g,500b,R5,134,37,34,34,16,16,0.470588
noscale,200g,500b,R5,135,37,34,34,16,16,0.470588
noscale,200g,500b,R5,136,37,34,34,11,11,0.323529
noscale,200g,500b,R5,137,37,34,34,13,13,0.382353
noscale,200g,500b,R5,138,37,34,34,18,18,0.529412
noscale,200g,500b,R5,139,37,34,34,15,15,0.441176
noscale,200g,500b,R5,140,37,34,34,17,17,0.500000
noscale,200g,500b,R5,141,37,34,34,18,18,0.529412
noscale,200g,500b,R5,142,37,34,34,12,12,0.352941
noscale,200g,500b,R5,143,37,34,34,14,14,0.411765
noscale,200g,500b,R5,144,37,34,34,10,10,0.294118
noscale,200g,500b,R5,145,37,34,34,12,12,0.352941
noscale,200g,500b,R5,146,37,34,34,11,11,0.323529
noscale,200g,500b,R5,147,37,34,34,10,10,0.294118
noscale,200g,500b,R5,148,37,34,34,15,15,0.441176
noscale,200g,500b,R5,149,37,34,34,11,11,0.323529
noscale,200g,500b,R5,150,37,34,34,13,13,0.382353
noscale,200g,500b,R5,151,37,34,34,15,15,0.441176
noscale,200g,500b,R5,152,37,34,34,14,14,0.411765
noscale,200g,500b,R5,153,37,34,34,13,13,0.382353
noscale,200g,500b,R5,154,37,34,34,18,18,0.529412
noscale,200g,500b,R5,155,37,34,34,15,15,0.441176
noscale,200g,500b,R5,156,37,34,34,9,9,0.264706
noscale,200g,500b,R5,157,37,34,34,10,10,0.294118
noscale,200g,500b,R5,158,37,34,34,12,12,0.352941
noscale,200g,500b,R5,159,37,34,34,19,19,0.558824
noscale,200g,500b,R5,160,37,34,34,21,21,0.617647
noscale,200g,500b,R5,161,37,34,34,15,15,0.441176
noscale,200g,500b,R5,162,37,34,34,20,20,0.588235
noscale,200g,500b,R5,163,37,34,34,13,13,0.382353
noscale,200g,500b,R5,164,37,34,34,19,19,0.558824
noscale,200g,500b,R5,165,37,34,34,19,19,0.558824
noscale,200g,500b,R5,166,37,34,34,11,11,0.323529
noscale,200g,500b,R5,167,37,34,34,17,17,0.500000
noscale,200g,500b,R5,168,37,34,34,15,15,0.441176
noscale,200g,500b,R5,169,37,34,34,13,13,0.382353
noscale,200g,500b,R5,170,37,34,34,11,11,0.323529
noscale,200g,500b,R5,171,37,34,34,15,15,0.441176
noscale,200g,500b,R5,172,37,34,34,11,11,0.323529
noscale,200g,500b,R5,173,37,34,34,13,13,0.382353
noscale,200g,500b,R5,174,37,34,34,15,15,0.441176
noscale,200g,500b,R5,175,37,34,34,9,9,0.264706
noscale,200g,500b,R5,176,37,34,34,16,16,0.470588
noscale,200g,500b,R5,177,37,34,34,17,17,0.500000
noscale,200g,500b,R5,178,37,34,34,15,15,0.441176
noscale,200g,500b,R5,179,37,34,34,17,17,0.500000
noscale,200g,500b,R5,180,37,34,34,20,20,0.588235
noscale,200g,500b,R5,181,37,34,34,14,14,0.411765
noscale,200g,500b,R5,182,37,34,34,14,14,0.411765
noscale,200g,500b,R5,183,37,34,34,16,16,0.470588
noscale,200g,500b,R5,184,37,34,34,18,18,0.529412
noscale,200g,500b,R5,185,37,34,34,7,7,0.205882
noscale,200g,500b,R5,186,37,34,34,16,16,0.470588
noscale,200g,500b,R5,187,37,34,34,18,18,0.529412
noscale,200g,500b,R5,188,37,34,34,18,18,0.529412
noscale,200g,500b,R5,189,37,34,34,18,18,0.529412
noscale,200g,500b,R5,190,37,34,34,17,17,0.500000
noscale,200g,500b,R5,191,37,34,34,13,13,0.382353
noscale,200g,500b,R5,192,37,34,34,14,14,0.411765
noscale,200g,500b,R5,193,37,34,34,13,13,0.382353
noscale,200g,500b,R5,194,37,34,34,15,15,0.441176
noscale,200g,500b,R5,195,37,34,34,10,10,0.294118
noscale,200g,500b,R5,196,37,34,34,18,18,0.529412
noscale,200g,500b,R5,197,37,34,34,19,19,0.558824
noscale,200g,500b,R5,198,37,34,34,8,8,0.235294
noscale,200g,500b,R5,199,37,34,34,12,12,0.352941
noscale,200g,500b,R5,200,37,34,34,10,10,0.294118
noscale,200g,500b,R6,1,37,34,34,14,14,0.411765
noscale,200g,500b,R6,2,37,34,34,14,14,0.411765
noscale,200g,500b,R6,3,37,34,34,20,20,0.588235
noscale,200g,500b,R6,4,37,34,34,19,19,0.558824
noscale,200g,500b,R6,5,37,34,34,16,16,0.470588
noscale,200g,500b,R6,6,37,34,34,13,13,0.382353
noscale,200g,500b,R6,7,37,34,34,13,13,0.382353
noscale,200g,500b,R6,8,37,34,34,16,16,0.470588
noscale,200g,500b,R6,9,37,34,34,16,16,0.470588
noscale,200g,500b,R6,10,37,34,34,13,13,0.382353
noscale,200g,500b,R6,11,37,34,34,17,17,0.500000
noscale,200g,500b,R6,12,37,34,34,15,15,0.441176
noscale,200g,500b,R6,13,37,34,34,16,16,0.470588
noscale,200g,500b,R6,14,37,34,34,10,10,0.294118
noscale,200g,500b,R6,15,37,34,34,13,13,0.382353
noscale,200g,500b,R6,16,37,34,34,16,16,0.470588
noscale,200g,500b,R6,17,37,34,34,12,12,0.352941
noscale,200g,500b,R6,18,37,34,34,16,16,0.470588
noscale,200g,500b,R6,19,37,34,34,11,11,0.323529
noscale,200g,500b,R6,20,37,34,34,13,13,0.382353
noscale,200g,500b,R6,21,37,34,34,19,19,0.558824
noscale,200g,500b,R6,22,37,34,34,13,13,0.382353
noscale,200g,500b,R6,23,37,34,34,13,13,0.382353
noscale,200g,500b,R6,24,37,34,34,14,14,0.411765
noscale,200g,500b,R6,25,37,34,34,15,15,0.441176
noscale,200g,500b,R6,26,37,34,34,13,13,0.382353
noscale,200g,500b,R6,27,37,34,34,16,16,0.470588
noscale,200g,500b,R6,28,37,34,34,15,15,0.441176
noscale,200g,500b,R6,29,37,34,34,16,16,0.470588
noscale,200g,500b,R6,30,37,34,34,17,17,0.500000
noscale,200g,500b,R6,31,37,34,34,16,16,0.470588
noscale,200g,500b,R6,32,37,34,34,16,16,0.470588
noscale,200g,500b,R6,33,37,34,34,17,17,0.500000
noscale,200g,500b,R6,34,37,34,34,11,11,0.323529
noscale,200g,500b,R6,35,37,34,34,12,12,0.352941
noscale,200g,500b,R6,36,37,34,34,16,16,0.470588
noscale,200g,500b,R6,37,37,34,34,22,22,0.647059
noscale,200g,500b,R6,38,37,34,34,17,17,0.500000
noscale,200g,500b,R6,39,37,34,34,11,11,0.323529
noscale,200g,500b,R6,40,37,34,34,11,11,0.323529
noscale,200g,500b,R6,41,37,34,34,18,18,0.529412
noscale,200g,500b,R6,42,37,34,34,17,17,0.500000
noscale,200g,500b,R6,43,37,34,34,18,18,0.529412
noscale,200g,500b,R6,44,37,34,34,17,17,0.500000
noscale,200g,500b,R6,45,37,34,34,15,15,0.441176
noscale,200g,500b,R6,46,37,34,34,14,14,0.411765
noscale,200g,500b,R6,47,37,34,34,22,22,0.647059
noscale,200g,500b,R6,48,37,34,34,13,13,0.382353
noscale,200g,500b,R6,49,37,34,34,18,18,0.529412
noscale,200g,500b,R6,50,37,34,34,17,17,0.500000
noscale,200g,500b,R6,51,37,34,34,16,16,0.470588
noscale,200g,500b,R6,52,37,34,34,14,14,0.411765
noscale,200g,500b,R6,53,37,34,34,15,15,0.441176
noscale,200g,500b,R6,54,37,34,34,9,9,0.264706
noscale,200g,500b,R6,55,37,34,34,18,18,0.529412
noscale,200g,500b,R6,56,37,34,34,14,14,0.411765
noscale,200g,500b,R6,57,37,34,34,18,18,0.529412
noscale,200g,500b,R6,58,37,34,34,20,20,0.588235
noscale,200g,500b,R6,59,37,34,34,14,14,0.411765
noscale,200g,500b,R6,60,37,34,34,14,14,0.411765
noscale,200g,500b,R6,61,37,34,34,12,12,0.352941
noscale,200g,500b,R6,62,37,34,34,15,15,0.441176
noscale,200g,500b,R6,63,37,34,34,15,15,0.441176
noscale,200g,500b,R6,64,37,34,34,9,9,0.264706
noscale,200g,500b,R6,65,37,34,34,18,18,0.529412
noscale,200g,500b,R6,66,37,34,34,15,15,0.441176
noscale,200g,500b,R6,67,37,34,34,13,13,0.382353
noscale,200g,500b,R6,68,37,34,34,15,15,0.441176
noscale,200g,500b,R6,69,37,34,34,14,14,0.411765
noscale,200g,500b,R6,70,37,34,34,14,14,0.411765
noscale,200g,500b,R6,71,37,34,34,16,16,0.470588
noscale,200g,500b,R6,72,37,34,34,15,15,0.441176
noscale,200g,500b,R6,73,37,34,34,15,15,0.441176
noscale,200g,500b,R6,74,37,34,34,15,15,0.441176
noscale,200g,500b,R6,75,37,34,34,10,10,0.294118
noscale,200g,500b,R6,76,37,34,34,8,8,0.235294
noscale,200g,500b,R6,77,37,34,34,17,17,0.500000
noscale,200g,500b,R6,78,37,34,34,13,13,0.382353
noscale,200g,500b,R6,79,37,34,34,14,14,0.411765
noscale,200g,500b,R6,80,37,34,34,8,8,0.235294
noscale,200g,500b,R6,81,37,34,34,13,13,0.382353
noscale,200g,500b,R6,82,37,34,34,15,15,0.441176
noscale,200g,500b,R6,83,37,34,34,13,13,0.382353
noscale,200g,500b,R6,84,37,34,34,15,15,0.441176
noscale,200g,500b,R6,85,37,34,34,17,17,0.500000
noscale,200g,500b,R6,86,37,34,34,16,16,0.470588
noscale,200g,500b,R6,87,37,34,34,13,13,0.382353
noscale,200g,500b,R6,88,37,34,34,12,12,0.352941
noscale,200g,500b,R6,89,37,34,34,17,17,0.500000
noscale,200g,500b,R6,90,37,34,34,17,17,0.500000
noscale,200g,500b,R6,91,37,34,34,14,14,0.411765
noscale,200g,500b,R6,92,37,34,34,14,14,0.411765
noscale,200g,500b,R6,93,37,34,34,17,17,0.500000
noscale,200g,500b,R6,94,37,34,34,15,15,0.441176
noscale,200g,500b,R6,95,37,34,34,17,17,0.500000
noscale,200g,500b,R6,96,37,34,34,12,12,0.352941
noscale,200g,500b,R6,97,37,34,34,10,10,0.294118
noscale,200g,500b,R6,98,37,34,34,14,14,0.411765
noscale,200g,500b,R6,99,37,34,34,18,18,0.529412
noscale,200g,500b,R6,100,37,34,34,14,14,0.411765
noscale,200g,500b,R6,101,37,34,34,12,12,0.352941
noscale,200g,500b,R6,102,37,34,34,14,14,0.411765
noscale,200g,500b,R6,103,37,34,34,17,17,0.500000
noscale,200g,500b,R6,104,37,34,34,14,14,0.411765
noscale,200g,500b,R6,105,37,34,34,10,10,0.294118
noscale,200g,500b,R6,106,37,34,34,15,15,0.441176
noscale,200g,500b,R6,107,37,34,34,20,20,0.588235
noscale,200g,500b,R6,108,37,34,34,14,14,0.411765
noscale,200g,500b,R6,109,37,34,34,13,13,0.382353
noscale,200g,500b,R6,110,37,34,34,21,21,0.617647
noscale,200g,500b,R6,111,37,34,34,14,14,0.411765
noscale,200g,500b,R6,112,37,34,34,11,11,0.323529
noscale,200g,500b,R6,113,37,34,34,6,6,0.176471
noscale,200g,500b,R6,114,37,34,34,15,15,0.441176
noscale,200g,500b,R6,115,37,34,34,15,15,0.441176
noscale,200g,500b,R6,116,37,34,34,19,19,0.558824
noscale,200g,500b,R6,117,37,34,34,21,21,0.617647
noscale,200g,500b,R6,118,37,34,34,16,16,0.470588
noscale,200g,500b,R6,119,37,34,34,23,23,0.676471
noscale,200g,500b,R6,120,37,34,34,23,23,0.676471
noscale,200g,500b,R6,121,37,34,34,14,14,0.411765
noscale,200g,500b,R6,122,37,34,34,14,14,0.411765
noscale,200g,500b,R6,123,37,34,34,16,16,0.470588
noscale,200g,500b,R6,124,37,34,34,12,12,0.352941
noscale,200g,500b,R6,125,37,34,34,12,12,0.352941
noscale,200g,500b,R6,126,37,34,34,19,19,0.558824
noscale,200g,500b,R6,127,37,34,34,21,21,0.617647
noscale,200g,500b,R6,128,37,34,34,15,15,0.441176
noscale,200g,500b,R6,129,37,34,34,12,12,0.352941
noscale,200g,500b,R6,130,37,34,34,13,13,0.382353
noscale,200g,500b,R6,131,37,34,34,21,21,0.617647
noscale,200g,500b,R6,132,37,34,34,15,15,0.441176
noscale,200g,500b,R6,133,37,34,34,20,20,0.588235
noscale,200g,500b,R6,134,37,34,34,10,10,0.294118
noscale,200g,500b,R6,135,37,34,34,10,10,0.294118
noscale,200g,500b,R6,136,37,34,34,13,13,0.382353
noscale,200g,500b,R6,137,37,34,34,14,14,0.411765
noscale,200g,500b,R6,138,37,34,34,10,10,0.294118
noscale,200g,500b,R6,139,37,34,34,14,14,0.411765
noscale,200g,500b,R6,140,37,34,34,21,21,0.617647
noscale,200g,500b,R6,141,37,34,34,12,12,0.352941
noscale,200g,500b,R6,142,37,34,34,10,10,0.294118
noscale,200g,500b,R6,143,37,34,34,13,13,0.382353
noscale,200g,500b,R6,144,37,34,34,12,12,0.352941
noscale,200g,500b,R6,145,37,34,34,12,12,0.352941
noscale,200g,500b,R6,146,37,34,34,15,15,0.441176
noscale,200g,500b,R6,147,37,34,34,18,18,0.529412
noscale,200g,500b,R6,148,37,34,34,19,19,0.558824
noscale,200g,500b,R6,149,37,34,34,18,18,0.529412
noscale,200g,500b,R6,150,37,34,34,14,14,0.411765
noscale,200g,500b,R6,151,37,34,34,14,14,0.411765
noscale,200g,500b,R6,152,37,34,34,18,18,0.529412
noscale,200g,500b,R6,153,37,34,34,13,13,0.382353
noscale,200g,500b,R6,154,37,34,34,10,10,0.294118
noscale,200g,500b,R6,155,37,34,34,10,10,0.294118
noscale,200g,500b,R6,156,37,34,34,17,17,0.500000
noscale,200g,500b,R6,157,37,34,34,15,15,0.441176
noscale,200g,500b,R6,158,37,34,34,19,19,0.558824
noscale,200g,500b,R6,159,37,34,34,17,17,0.500000
noscale,200g,500b,R6,160,37,34,34,18,18,0.529412
noscale,200g,500b,R6,161,37,34,34,18,18,0.529412
noscale,200g,500b,R6,162,37,34,34,10,10,0.294118
noscale,200g,500b,R6,163,37,34,34,18,18,0.529412
noscale,200g,500b,R6,164,37,34,34,16,16,0.470588
noscale,200g,500b,R6,165,37,34,34,21,21,0.617647
noscale,200g,500b,R6,166,37,34,34,13,13,0.382353
noscale,200g,500b,R6,167,37,34,34,15,15,0.441176
noscale,200g,500b,R6,168,37,34,34,17,17,0.500000
noscale,200g,500b,R6,169,37,34,34,11,11,0.323529
noscale,200g,500b,R6,170,37,34,34,12,12,0.352941
noscale,200g,500b,R6,171,37,34,34,15,15,0.441176
noscale,200g,500b,R6,172,37,34,34,16,16,0.470588
noscale,200g,500b,R6,173,37,34,34,18,18,0.529412
noscale,200g,500b,R6,174,37,34,34,18,18,0.529412
noscale,200g,500b,R6,175,37,34,34,15,15,0.441176
noscale,200g,500b,R6,176,37,34,34,19,19,0.558824
noscale,200g,500b,R6,177,37,34,34,17,17,0.500000
noscale,200g,500b,R6,178,37,34,34,12,12,0.352941
noscale,200g,500b,R6,179,37,34,34,17,17,0.500000
noscale,200g,500b,R6,180,37,34,34,11,11,0.323529
noscale,200g,500b,R6,181,37,34,34,18,18,0.529412
noscale,200g,500b,R6,182,37,34,34,15,15,0.441176
noscale,200g,500b,R6,183,37,34,34,18,18,0.529412
noscale,200g,500b,R6,184,37,34,34,15,15,0.441176
noscale,200g,500b,R6,185,37,34,34,16,16,0.470588
noscale,200g,500b,R6,186,37,34,34,13,13,0.382353
noscale,200g,500b,R6,187,37,34,34,17,17,0.500000
noscale,200g,500b,R6,188,37,34,34,14,14,0.411765
noscale,200g,500b,R6,189,37,34,34,15,15,0.441176
noscale,200g,500b,R6,190,37,34,34,15,15,0.441176
noscale,200g,500b,R6,191,37,34,34,15,15,0.441176
noscale,200g,500b,R6,192,37,34,34,15,15,0.441176
noscale,200g,500b,R6,193,37,34,34,17,17,0.500000
noscale,200g,500b,R6,194,37,34,34,15,15,0.441176
noscale,200g,500b,R6,195,37,34,34,13,13,0.382353
noscale,200g,500b,R6,196,37,34,34,15,15,0.441176
noscale,200g,500b,R6,197,37,34,34,15,15,0.441176
noscale,200g,500b,R6,198,37,34,34,20,20,0.588235
noscale,200g,500b,R6,199,37,34,34,18,18,0.529412
noscale,200g,500b,R6,200,37,34,34,14,14,0.411765
noscale,200g,500b,R7,1,37,34,34,14,14,0.411765
noscale,200g,500b,R7,2,37,34,34,14,14,0.411765
noscale,200g,500b,R7,3,37,34,34,15,15,0.441176
noscale,200g,500b,R7,4,37,34,34,14,14,0.411765
noscale,200g,500b,R7,5,37,34,34,14,14,0.411765
noscale,200g,500b,R7,6,37,34,34,18,18,0.529412
noscale,200g,500b,R7,7,37,34,34,17,17,0.500000
noscale,200g,500b,R7,8,37,34,34,15,15,0.441176
noscale,200g,500b,R7,9,37,34,34,14,14,0.411765
noscale,200g,500b,R7,10,37,34,34,18,18,0.529412
noscale,200g,500b,R7,11,37,34,34,20,20,0.588235
noscale,200g,500b,R7,12,37,34,34,14,14,0.411765
noscale,200g,500b,R7,13,37,34,34,16,16,0.470588
noscale,200g,500b,R7,14,37,34,34,18,18,0.529412
noscale,200g,500b,R7,15,37,34,34,17,17,0.500000
noscale,200g,500b,R7,16,37,34,34,17,17,0.500000
noscale,200g,500b,R7,17,37,34,34,14,14,0.411765
noscale,200g,500b,R7,18,37,34,34,15,15,0.441176
noscale,200g,500b,R7,19,37,34,34,15,15,0.441176
noscale,200g,500b,R7,20,37,34,34,16,16,0.470588
noscale,200g,500b,R7,21,37,34,34,13,13,0.382353
noscale,200g,500b,R7,22,37,34,34,18,18,0.529412
noscale,200g,500b,R7,23,37,34,34,14,14,0.411765
noscale,200g,500b,R7,24,37,34,34,18,18,0.529412
noscale,200g,500b,R7,25,37,34,34,12,12,0.352941
noscale,200g,500b,R7,26,37,34,34,17,17,0.500000
noscale,200g,500b,R7,27,37,34,34,16,16,0.470588
noscale,200g,500b,R7,28,37,34,34,16,16,0.470588
noscale,200g,500b,R7,29,37,34,34,15,15,0.441176
noscale,200g,500b,R7,30,37,34,34,13,13,0.382353
noscale,200g,500b,R7,31,37,34,34,17,17,0.500000
noscale,200g,500b,R7,32,37,34,34,17,17,0.500000
noscale,200g,500b,R7,33,37,34,34,16,16,0.470588
noscale,200g,500b,R7,34,37,34,34,9,9,0.264706
noscale,200g,500b,R7,35,37,34,34,17,17,0.500000
noscale,200g,500b,R7,36,37,34,34,19,19,0.558824
noscale,200g,500b,R7,37,37,34,34,9,9,0.264706
noscale,200g,500b,R7,38,37,34,34,9,9,0.264706
noscale,200g,500b,R7,39,37,34,34,10,10,0.294118
noscale,200g,500b,R7,40,37,34,34,18,18,0.529412
noscale,200g,500b,R7,41,37,34,34,9,9,0.264706
noscale,200g,500b,R7,42,37,34,34,14,14,0.411765
noscale,200g,500b,R7,43,37,34,34,14,14,0.411765
noscale,200g,500b,R7,44,37,34,34,12,12,0.352941
noscale,200g,500b,R7,45,37,34,34,13,13,0.382353
noscale,200g,500b,R7,46,37,34,34,14,14,0.411765
noscale,200g,500b,R7,47,37,34,34,16,16,0.470588
noscale,200g,500b,R7,48,37,34,34,19,19,0.558824
noscale,200g,500b,R7,49,37,34,34,11,11,0.323529
noscale,200g,500b,R7,50,37,34,34,18,18,0.529412
noscale,200g,500b,R7,51,37,34,34,13,13,0.382353
noscale,200g,500b,R7,52,37,34,34,13,13,0.382353
noscale,200g,500b,R7,53,37,34,34,12,12,0.352941
noscale,200g,500b,R7,54,37,34,34,18,18,0.529412
noscale,200g,500b,R7,55,37,34,34,18,18,0.529412
noscale,200g,500b,R7,56,37,34,34,12,12,0.352941
noscale,200g,500b,R7,57,37,34,34,21,21,0.617647
noscale,200g,500b,R7,58,37,34,34,13,13,0.382353
noscale,200g,500b,R7,59,37,34,34,17,17,0.500000
noscale,200g,500b,R7,60,37,34,34,15,15,0.441176
noscale,200g,500b,R7,61,37,34,34,17,17,0.500000
noscale,200g,500b,R7,62,37,34,34,17,17,0.500000
noscale,200g,500b,R7,63,37,34,34,15,15,0.441176
noscale,200g,500b,R7,64,37,34,34,6,6,0.176471
noscale,200g,500b,R7,65,37,34,34,12,12,0.352941
noscale,200g,500b,R7,66,37,34,34,15,15,0.441176
noscale,200g,500b,R7,67,37,34,34,15,15,0.441176
noscale,200g,500b,R7,68,37,34,34,16,16,0.470588
noscale,200g,500b,R7,69,37,34,34,15,15,0.441176
noscale,200g,500b,R7,70,37,34,34,14,14,0.411765
noscale,200g,500b,R7,71,37,34,34,15,15,0.441176
noscale,200g,500b,R7,72,37,34,34,15,15,0.441176
noscale,200g,500b,R7,73,37,34,34,15,15,0.441176
noscale,200g,500b,R7,74,37,34,34,17,17,0.500000
noscale,200g,500b,R7,75,37,34,34,12,12,0.352941
noscale,200g,500b,R7,76,37,34,34,15,15,0.441176
noscale,200g,500b,R7,77,37,34,34,16,16,0.470588
noscale,200g,500b,R7,78,37,34,34,12,12,0.352941
noscale,200g,500b,R7,79,37,34,34,14,14,0.411765
noscale,200g,500b,R7,80,37,34,34,14,14,0.411765
noscale,200g,500b,R7,81,37,34,34,10,10,0.294118
noscale,200g,500b,R7,82,37,34,34,16,16,0.470588
noscale,200g,500b,R7,83,37,34,34,19,19,0.558824
noscale,200g,500b,R7,84,37,34,34,17,17,0.500000
noscale,200g,500b,R7,85,37,34,34,18,18,0.529412
noscale,200g,500b,R7,86,37,34,34,19,19,0.558824
noscale,200g,500b,R7,87,37,34,34,15,15,0.441176
noscale,200g,500b,R7,88,37,34,34,14,14,0.411765
noscale,200g,500b,R7,89,37,34,34,17,17,0.500000
noscale,200g,500b,R7,90,37,34,34,15,15,0.441176
noscale,200g,500b,R7,91,37,34,34,12,12,0.352941
noscale,200g,500b,R7,92,37,34,34,11,11,0.323529
noscale,200g,500b,R7,93,37,34,34,16,16,0.470588
noscale,200g,500b,R7,94,37,34,34,9,9,0.264706
noscale,200g,500b,R7,95,37,34,34,12,12,0.352941
noscale,200g,500b,R7,96,37,34,34,15,15,0.441176
noscale,200g,500b,R7,97,37,34,34,15,15,0.441176
noscale,200g,500b,R7,98,37,34,34,14,14,0.411765
noscale,200g,500b,R7,99,37,34,34,10,10,0.294118
noscale,200g,500b,R7,100,37,34,34,12,12,0.352941
noscale,200g,500b,R7,101,37,34,34,15,15,0.441176
noscale,200g,500b,R7,102,37,34,34,15,15,0.441176
noscale,200g,500b,R7,103,37,34,34,12,12,0.352941
noscale,200g,500b,R7,104,37,34,34,16,16,0.470588
noscale,200g,500b,R7,105,37,34,34,20,20,0.588235
noscale,200g,500b,R7,106,37,34,34,17,17,0.500000
noscale,200g,500b,R7,107,37,34,34,10,10,0.294118
noscale,200g,500b,R7,108,37,34,34,12,12,0.352941
noscale,200g,500b,R7,109,37,34,34,19,19,0.558824
noscale,200g,500b,R7,110,37,34,34,14,14,0.411765
noscale,200g,500b,R7,111,37,34,34,19,19,0.558824
noscale,200g,500b,R7,112,37,34,34,15,15,0.441176
noscale,200g,500b,R7,113,37,34,34,14,14,0.411765
noscale,200g,500b,R7,114,37,34,34,13,13,0.382353
noscale,200g,500b,R7,115,37,34,34,16,16,0.470588
